model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
mm_1d,4000,0,1647280922,0.13661726982057024,0.14319192552615073,0.08235474911323676,0.2946618455363389,0.6675884914411578,10.390672564045309,0.44119442533660974,1
mm_1d,4000,1,3019509485,0.13661726982057024,0.07112030865459987,0.08235474911323676,0.3069170719502001,0.7080672182366764,8.888668296718398,-0.08808782639675139,1
mm_1d,4000,2,3169849710,0.13661726982057024,0.003263230123049937,0.08235474911323676,0.2948399114810768,0.6843609835485343,10.722915656298154,-0.5646200136446703,1
mm_1d,4000,3,2291500627,0.13661726982057024,0.26691314410764555,0.08235474911323676,0.299221934785708,0.6447735432265459,10.386640323839634,1.33868702782911,1
mm_1d,4000,4,3125926981,0.13661726982057024,-0.05080772643294318,0.08235474911323676,0.30030105765383713,0.6591769056370178,11.36773188063965,-0.9232679207053117,1
mm_1d,4000,5,548958189,0.13661726982057024,-0.16257820852059685,0.08235474911323676,0.30242402032420157,0.6910795981646778,10.484126118610511,-1.7683324034339207,1
mm_1d,4000,6,2587232443,0.13661726982057024,0.08538690224826173,0.08235474911323676,0.3021812641858771,0.6566003760289073,10.921740213606364,0.021448059543253496,1
mm_1d,4000,7,3431512084,0.13661726982057024,-0.026386874518787434,0.08235474911323676,0.28259448253183267,0.7020805172294713,10.439431961521565,-0.7867562032681689,1
mm_1d,4000,8,1319777362,0.13661726982057024,0.08566647872110839,0.08235474911323676,0.32020322101282456,0.6699763866903689,10.042123002405713,0.02443008056679049,1
mm_1d,4000,9,1760654890,0.13661726982057024,0.034919618430736266,0.08235474911323676,0.2894117309833406,0.6717631964789077,10.990544116474487,-0.33448242343191265,1
mm_1d,4000,10,873790567,0.13661726982057024,-0.020415140713238994,0.08235474911323676,0.317416474449419,0.7022779226424135,9.216223014104333,-0.7913565476065403,1
mm_1d,4000,11,2848478544,0.13661726982057024,0.10287394236665456,0.08235474911323676,0.26308101633931613,0.6662601851232974,11.719485602529552,0.14011634613775098,1
mm_1d,4000,12,3171747728,0.13661726982057024,0.048654661309417147,0.08235474911323676,0.28922660584696097,0.689992697243638,10.083188535836575,-0.2480932139472016,1
mm_1d,4000,13,3821783005,0.13661726982057024,0.0722229609078899,0.08235474911323676,0.2826356123964185,0.6477427752123556,11.758353687953237,-0.06907098345642629,1
