model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,h,sup_err,ise
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.031622776602,3.4896816426140296,7.4079750338619546
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.0375,3.4896816426140296,7.407975033861955
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.053033008589,3.4896816426140296,7.407975033861955
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.075,2.4300182535806085,3.5002985984547705
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.106066017178,2.283460581076956,3.1636697881551017
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.15,1.2206396637131285,1.9820891791028887
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.212132034356,0.7387242966815564,1.104199767252916
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.3,0.5456111753258599,0.8064155680599299
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.424264068712,0.6906754557049047,0.633161540915115
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.6,1.06461145518686,0.849377739055604
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,0.848528137424,1.0762914233460203,1.0941733741090212
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,0,3003105692,1.2,1.2635512134851523,1.8767543945799179
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.031622776602,2.3022723389825073,3.6566349382638754
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.0375,2.2669325935304965,3.512609627777325
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.053033008589,1.4762090353434978,2.748993301599235
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.075,0.910285015327115,1.1682614056503182
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.106066017178,0.9347256242872944,1.1537276548861062
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.15,0.9461161864767129,1.1804449237203318
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.212132034356,0.8574659385342188,1.0191490569866484
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.3,0.7043324672985907,0.8123430468377412
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.424264068712,0.5884292326240476,0.49832730584196905
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.6,0.29560172010400276,0.4314098377364504
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,0.848528137424,0.6370490056692016,1.010068944021113
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,1,976400780,1.2,0.9235804476281532,1.6682655423586525
gg_2d,gg_2d_adapt_dense_baseline_20260417_164626,raw_max,0.05,2,1000,2,3387213021,0.031622776602,2.001852154704532,3.3696639795780876
