method,M,mean_selected_h,mean_gap_to_oracle,boundary_frequency,mean_f_hat,mean_min_D_hat
lepski,1000,0.38040422061359996,2.305171767481551,0.0,0.29781170090551284,0.2782765772209607
lepski,2000,0.28261346702465,3.3942216363278646,0.0,0.29740050126529255,0.23073760765220483
lepski,4000,0.3187061855063,6.398995582127787,0.05,0.27859691470364767,0.2638499935923649
oracle,1000,0.2488674240492,1.0,0.05,0.3005719059343504,0.29166628836299974
oracle,2000,0.2525825214725,1.0,0.0,0.3053677805300955,0.2886335125739778
oracle,4000,0.19900842119635,1.0,0.0,0.29020899935672595,0.29972923879246954
