model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
mm_1d,4000,0,1647280922,0.1157349163953297,0.1415481801045823,0.08235474911323676,0.28926249543786176,0.6674362683538381,10.551994505820122,0.39207435080166503,1
mm_1d,4000,1,3019509485,0.1157349163953297,0.0801191097537303,0.08235474911323676,0.3067865246936499,0.7134189150442974,8.680924596332687,-0.01632604359375906,1
mm_1d,4000,2,3169849710,0.1157349163953297,0.0213667517150129,0.08235474911323676,0.29477454219936544,0.682541862890302,10.7273694166369,-0.400645207029434,1
mm_1d,4000,3,2291500627,0.1157349163953297,0.22747307064302363,0.08235474911323676,0.3024359480794722,0.6500952891320718,10.216778243006956,0.9768490531222154,1
mm_1d,4000,4,3125926981,0.1157349163953297,-0.08015693775664745,0.08235474911323676,0.2977136809033182,0.6603092220080397,11.534149359663315,-1.029565567280494,1
mm_1d,4000,5,548958189,0.1157349163953297,-0.17445984659500818,0.08235474911323676,0.2990368833106472,0.6926085788998454,10.632049984818861,-1.6946241630773298,1
mm_1d,4000,6,2587232443,0.1157349163953297,0.11321213486646775,0.08235474911323676,0.30569845637919013,0.6562878566370629,10.749402326852849,0.2025019303927985,1
mm_1d,4000,7,3431512084,0.1157349163953297,-0.01509865069231689,0.08235474911323676,0.2855525260744215,0.7010828205151408,10.339516882068814,-0.6520922942339565,1
mm_1d,4000,8,1319777362,0.1157349163953297,0.0582804098088284,0.08235474911323676,0.32045044182250265,0.675699600511291,9.956591025598158,-0.16415769286038345,1
mm_1d,4000,9,1760654890,0.1157349163953297,0.004817092152463731,0.08235474911323676,0.28370612354922625,0.6764093429077827,11.071841774518681,-0.5013776087998004,1
mm_1d,4000,10,873790567,0.1157349163953297,0.035469165697168126,0.08235474911323676,0.3218555759494656,0.6970176843272764,9.10290747118423,-0.3343577985627615,1
mm_1d,4000,11,2848478544,0.1157349163953297,0.14581332432723582,0.08235474911323676,0.26332676158664403,0.6646732335562894,11.588494983287577,0.4010873780505323,1
mm_1d,4000,12,3171747728,0.1157349163953297,0.07010840723500708,0.08235474911323676,0.29000749663642783,0.6870975288411983,10.072058858258192,-0.08302510789487409,1
mm_1d,4000,13,3821783005,0.1157349163953297,0.0718785067813471,0.08235474911323676,0.28037565299750755,0.6491429178807301,11.799062246786004,-0.06562117256982841,1
mm_1d,4000,14,3387784873,0.1157349163953297,-0.12300244990931242,0.08235474911323676,0.2972959818368523,0.6824658977488253,10.609842406562839,-1.356493329081289,1
mm_1d,4000,15,1310736815,0.1157349163953297,-0.12197855705876781,0.08235474911323676,0.30051842346041097,0.6960900090969212,10.169636930347657,-1.3786328883403294,1
mm_1d,4000,16,535578020,0.1157349163953297,0.18275135336510262,0.08235474911323676,0.30042927457694935,0.6565749725578723,10.791316076331892,0.6575730624573592,1
mm_1d,4000,17,2698082893,0.1157349163953297,0.0721411858531644,0.08235474911323676,0.3058301782311304,0.6540230179857471,11.069188262866577,-0.06605133396195617,1
mm_1d,4000,18,3076675983,0.1157349163953297,0.3283989663358043,0.08235474911323676,0.32337227840199284,0.6643826879905449,8.822647655467618,1.7822798263714474,1
mm_1d,4000,19,4270102903,0.1157349163953297,0.18750078551504623,0.08235474911323676,0.282250284879024,0.6617902085653521,11.239824233983784,0.6748004180393299,1
mm_1d,4000,20,3119532331,0.1157349163953297,0.10325132844586554,0.08235474911323676,0.2938272565216677,0.6760297387935674,10.57308592667188,0.1382727231664708,1
mm_1d,4000,21,1895915980,0.1157349163953297,-0.010014858854707903,0.08235474911323676,0.2929474716070891,0.6838751420953666,10.67005574317627,-0.6084262640412885,1
mm_1d,4000,22,2862082123,0.1157349163953297,0.08841698323875255,0.08235474911323676,0.3071872198796873,0.6835879364686605,9.95336894450583,0.0413437485370221,1
mm_1d,4000,23,4241223729,0.1157349163953297,0.010213451870348528,0.08235474911323676,0.3061900928211035,0.6764345739998133,10.329482236550053,-0.48295522363458837,1
mm_1d,4000,24,2765407705,0.1157349163953297,0.20976062749494026,0.08235474911323676,0.28337540217724083,0.6433770063155246,11.513684253202582,0.8078756260731556,1
mm_1d,4000,25,3979189990,0.1157349163953297,0.1931637819736759,0.08235474911323676,0.2696699128595671,0.6764549985302613,10.907731918809347,0.7218885165658658,1
mm_1d,4000,26,2724972703,0.1157349163953297,0.1857018256914679,0.08235474911323676,0.28999984046518024,0.6565103635814622,11.02275507240328,0.6697539970802168,1
