M,mean_Z,var_Z,coverage_95,mean_sigma_hat,mean_h,shapiro_W,shapiro_p,anderson_stat,anderson_crit_5pct,anderson_reject_5pct
4000,0.005794563129078523,1.0187098980106797,96.66666666666667,10.314143482155977,0.1157349163953297,0.9862626680680191,0.14382893029726335,0.6056174045822047,0.748,0
8000,-0.1045617691669081,0.9495339638071297,97.33333333333334,10.428854963601157,0.09664883053779216,0.9917425113217581,0.5361144937033013,0.2626018704205535,0.748,0
