method,M,mean_selected_h,mean_gap_to_oracle,boundary_frequency,mean_f_hat,mean_min_D_hat
lepski,1000,0.25258252147250004,2.680744261391665,0.0,0.385415048044786,0.00557799072709752
lepski,2000,0.2881247292026,2.0411454358093306,0.0,0.3910041249885543,0.007526408954100833
lepski,4000,0.19121766760745001,2.1750296424779227,0.0,0.4015662929497023,0.006504295754583887
oracle,1000,0.324099025767,1.0,0.0,0.39261408588943286,0.0061689485016256165
oracle,2000,0.28269960742345,1.0,0.0,0.38416388477404334,0.0065892046602091265
oracle,4000,0.2210844154602,1.0,0.0,0.3952948320704669,0.006430423329813214
