model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
gg_1d,1000,0,4006927665,0.19054607179632474,0.2073323563340891,0.28319783197831916,0.4033201244364591,0.9687532595184165,0.8983034568524056,-1.104924617152729,1
gg_1d,1000,1,1316774090,0.19054607179632474,0.23860314970807858,0.28319783197831916,0.41397521341502763,0.97834360284027,0.8081482457799841,-0.6847586967729138,1
gg_1d,1000,2,1587061006,0.19054607179632474,0.17321872724302648,0.28319783197831916,0.40434865927306296,0.9613713831213342,0.9842937936365048,-1.5301986226279911,1
gg_1d,1000,3,4284468240,0.19054607179632474,0.26652426605382956,0.28319783197831916,0.4234003770968115,0.9683198705454038,0.9237129164911813,-0.2394748901636417,1
gg_1d,1000,4,2435726969,0.19054607179632474,0.19832744662168056,0.28319783197831916,0.39489578267620096,0.9622057876016622,0.9818095524527826,-1.182340449072442,1
gg_1d,1000,5,2382890114,0.19054607179632474,0.3239174718647257,0.28319783197831916,0.3611961884787952,0.9754354803650781,0.9860630912483223,0.5660458059913783,1
gg_1d,1000,6,4212095475,0.19054607179632474,0.29974185250527846,0.28319783197831916,0.3622993342762884,0.9795387275891213,0.8889806090669701,0.2422115875753309,1
gg_1d,1000,7,1287144556,0.19054607179632474,0.33206052437758593,0.28319783197831916,0.35834986547557823,0.9857340324337511,0.847193357541065,0.7328011167403562,1
gg_1d,1000,8,1814387401,0.19054607179632474,0.44820152489653736,0.28319783197831916,0.4597710240158626,0.9833649365005586,0.7103946645411936,2.7023638255056217,0
gg_1d,1000,9,1183240128,0.19054607179632474,0.2622803859241532,0.28319783197831916,0.3727701867159338,0.9612164352080392,1.1273996093233336,-0.27193788633303123,1
gg_1d,1000,10,525562950,0.19054607179632474,0.28516743200770106,0.28319783197831916,0.3716818890085809,0.9538920014182992,1.1893922016740588,0.024929610820047618,1
gg_1d,1000,11,4103297663,0.19054607179632474,0.29875218400304937,0.28319783197831916,0.39270042520715104,0.9700753619431721,0.9120226671764843,0.22482733236508157,1
gg_1d,1000,12,474463765,0.19054607179632474,0.28418920724610897,0.28319783197831916,0.43106985168754686,0.9773022483095966,0.7781271563478419,0.015513607307571765,1
gg_1d,1000,13,2748910514,0.19054607179632474,0.2532016561088494,0.28319783197831916,0.44363907469480846,0.9642922057926442,0.8965036681286462,-0.4373104504059362,1
gg_1d,1000,14,4273550129,0.19054607179632474,0.43207019282491693,0.28319783197831916,0.4171619607009552,0.9749984823713665,0.8743421510019435,2.197725097209109,0
gg_1d,1000,15,163383060,0.19054607179632474,0.4227660474735249,0.28319783197831916,0.3472433185993682,0.9814008748091807,0.9921874974587155,1.934147766564768,1
gg_1d,1000,16,2761992489,0.19054607179632474,0.29671588215523054,0.28319783197831916,0.43216894127077926,0.9650411175965218,0.9084927632778745,0.1957732353471916,1
gg_1d,1000,17,1017229675,0.19054607179632474,0.3015095484727671,0.28319783197831916,0.4065776256869206,0.9755006199631593,0.8910697318340538,0.2677769619960049,1
gg_1d,1000,18,1212185565,0.19054607179632474,0.1882256335279818,0.28319783197831916,0.32166250428081883,0.9706723038698056,1.1160835964193925,-1.2409324139008464,1
gg_1d,1000,19,581312423,0.19054607179632474,0.3327117057108862,0.28319783197831916,0.37693497786165614,0.9804508747770984,0.86150985826654,0.7363711737098629,1
gg_1d,1000,20,1566054540,0.19054607179632474,0.2695608172482006,0.28319783197831916,0.4320319869557727,0.9759095727741715,0.7880291850434802,-0.21205482495629463,1
gg_1d,1000,21,3963749080,0.19054607179632474,0.3194815624840447,0.28319783197831916,0.42859512523583737,0.9763177151428797,0.8488236296444189,0.5436297333934788,1
gg_1d,1000,22,2756372255,0.19054607179632474,0.21433343404083288,0.28319783197831916,0.42123607068146873,0.9775322614673047,0.7757711114562763,-1.0792646521546336,1
gg_1d,1000,23,3085604044,0.19054607179632474,0.2905699310403029,0.28319783197831916,0.4101755546379541,0.97774949972924,0.8067288483669871,0.11329933704455519,1
gg_1d,1000,24,123025671,0.19054607179632474,0.4318075639268777,0.28319783197831916,0.3699399023517727,0.9823385861829783,0.9243793888577038,2.133644812460235,0
gg_1d,1000,25,2154137446,0.19054607179632474,0.2455956237688893,0.28319783197831916,0.39873504302079993,0.9633284544673658,1.028185694393849,-0.5118910912515797,1
gg_1d,1000,26,1717348230,0.19054607179632474,0.3200344331540043,0.28319783197831916,0.30920367383548797,0.9811949338521382,1.0145264215356005,0.50483315681758,1
gg_1d,1000,27,3286123598,0.19054607179632474,0.3132326908575032,0.28319783197831916,0.4321916325049445,0.9592577227444278,0.9613922890847073,0.42283923503616455,1
gg_1d,1000,28,699475327,0.19054607179632474,0.2874935993031034,0.28319783197831916,0.3860964996167426,0.9652117342970522,1.0096495854188554,0.05901404922953469,1
gg_1d,1000,29,61111255,0.19054607179632474,0.2640748508223781,0.28319783197831916,0.423418938094923,0.9742769051292856,0.7708075230695428,-0.30066482643913434,1
gg_1d,1000,30,2538358903,0.19054607179632474,0.4239208199320303,0.28319783197831916,0.42405179453063563,0.9684503344847717,0.9842080422969698,1.9580401512427188,1
gg_1d,1000,31,2060802927,0.19054607179632474,0.2554491018134207,0.28319783197831916,0.4289834945911298,0.9740287105977663,0.8062466475197535,-0.4265885091700622,1
gg_1d,1000,32,1291373654,0.19054607179632474,0.2605409564376032,0.28319783197831916,0.4159192159222733,0.9771749672462247,0.7805175836730514,-0.3540044108327449,1
gg_1d,1000,33,457681457,0.19054607179632474,0.45779214109142485,0.28319783197831916,0.419127693292931,0.9841599135855141,0.7608689786983229,2.7629634817725415,0
gg_1d,1000,34,624124993,0.19054607179632474,0.1997943746535795,0.28319783197831916,0.3841953643621846,0.9663167134157065,0.9924037422341265,-1.155686013121061,1
