M,mean_Z,var_Z,coverage_95,mean_sigma_hat,mean_h,shapiro_W,shapiro_p,anderson_stat,anderson_crit_5pct,anderson_reject_5pct
4000,-0.07293380682022108,1.0102304255304628,94.66666666666667,0.8978399412637964,0.1157349163953297,0.9913475392982937,0.49390656606921457,0.3349460927889254,0.748,0
8000,-0.03629666806725665,0.8103005474499608,96.0,0.902509547401257,0.09664883053779216,0.983431963199911,0.06837212808997717,0.8817354294660333,0.748,1
