model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,13,2569716528,0.6,0.27993783016095897,0.27523125190878683,0.40528429445580416,0.007659135487373838
gg_1d,1,1000,13,2569716528,0.848528137424,0.6219439907735143,0.6169517680073145,0.38214195948977475,0.009978599158190726
gg_1d,1,1000,13,2569716528,1.2,0.919370388944349,1.0351719389601752,0.3525839869003008,0.01607158122689865
gg_1d,1,1000,14,915442270,0.02,0.5578967404953845,0.47459700693930046,0.4202145017820447,0.004438756160653247
gg_1d,1,1000,14,915442270,0.026516504294,0.5666774783421547,0.501026326034549,0.42202156120134504,0.0041371322518344205
gg_1d,1,1000,14,915442270,0.0375,0.5732809679762276,0.5547133852688683,0.44467083149784287,0.004088446849362111
gg_1d,1,1000,14,915442270,0.053033008589,0.5656577364472284,0.48374966045303686,0.4223415685780081,0.0048073708741819
gg_1d,1,1000,14,915442270,0.075,0.29580159934365735,0.3110687886630207,0.4143688296727213,0.005117857397600693
gg_1d,1,1000,14,915442270,0.106066017178,0.3092642535726142,0.255517157280264,0.4230736597380736,0.004871244474436414
gg_1d,1,1000,14,915442270,0.15,0.3446197306035521,0.2846950687364291,0.41991941766092794,0.004745227753484711
gg_1d,1,1000,14,915442270,0.212132034356,0.3386860345047116,0.3221344672615992,0.412717682320742,0.004470670933360046
gg_1d,1,1000,14,915442270,0.3,0.2854611527989217,0.23262243013311518,0.39317625052204275,0.0050419316594009
gg_1d,1,1000,14,915442270,0.424264068712,0.30839908672355865,0.2057448415833407,0.38591043837358585,0.0059622566747108835
gg_1d,1,1000,14,915442270,0.6,0.39575945127865353,0.3744550686871951,0.38128520792407616,0.008107566345999226
gg_1d,1,1000,14,915442270,0.848528137424,0.5008989351186965,0.6382374803552074,0.3641751892381749,0.011364580085553726
gg_1d,1,1000,14,915442270,1.2,0.8971999981469452,1.116475781143459,0.34085382516726703,0.018151454926406397
gg_1d,1,1000,15,802017219,0.02,0.8631191696174634,1.258811601338407,0.3499512820502183,0.0019202785056569988
gg_1d,1,1000,15,802017219,0.026516504294,0.9197832437155968,1.2184788303271286,0.3622084961194798,0.0018228263634151663
gg_1d,1,1000,15,802017219,0.0375,0.6723562019645437,0.911164289679006,0.3335638359626955,0.0030208935206104785
gg_1d,1,1000,15,802017219,0.053033008589,0.5493106788097615,0.7124250773194662,0.33953127464386035,0.0036481251215527226
gg_1d,1,1000,15,802017219,0.075,0.43062778573300386,0.544664614910765,0.3558564232612326,0.004168997157303097
gg_1d,1,1000,15,802017219,0.106066017178,0.3871919053741242,0.49596797703970963,0.3522787975690684,0.004208616827397153
gg_1d,1,1000,15,802017219,0.15,0.33072914969442424,0.4207472492696685,0.3365937858937016,0.004360286632101012
gg_1d,1,1000,15,802017219,0.212132034356,0.33159404460369757,0.33263903503191655,0.34878501970135634,0.004390910653711438
gg_1d,1,1000,15,802017219,0.3,0.19522613751814255,0.19425746789579704,0.35811662349288015,0.005077174235907807
gg_1d,1,1000,15,802017219,0.424264068712,0.10909282349881266,0.1191911240142943,0.3611842415423838,0.0056672147922613965
gg_1d,1,1000,15,802017219,0.6,0.17205515954068362,0.19269348393856942,0.36918950909892134,0.006733725471380686
gg_1d,1,1000,15,802017219,0.848528137424,0.5464083438193854,0.5816788727634175,0.3622688177894313,0.009744245865969012
gg_1d,1,1000,15,802017219,1.2,0.9931544728412076,1.0578782772266566,0.3442016255430698,0.014318642362216293
gg_1d,1,1000,16,984129068,0.02,0.36990378837783133,0.3739532855865117,0.43430768517135404,0.003947212354566051
gg_1d,1,1000,16,984129068,0.026516504294,0.4651265855684912,0.43345491688481336,0.442209739364644,0.003509769709082076
