model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,16,984129068,0.053033008589,0.5264990499242928
gg_1d,1,1000,16,984129068,0.075,0.22384987183532187
gg_1d,1,1000,16,984129068,0.106066017178,0.2059386958529196
gg_1d,1,1000,16,984129068,0.15,0.2349153482773762
gg_1d,1,1000,16,984129068,0.212132034356,0.20771680622340805
gg_1d,1,1000,16,984129068,0.3,0.14860762823504223
gg_1d,1,1000,16,984129068,0.424264068712,0.14444101965512793
gg_1d,1,1000,16,984129068,0.6,0.2468328324012503
gg_1d,1,1000,16,984129068,0.848528137424,0.5925690315181088
gg_1d,1,1000,16,984129068,1.2,0.9701575209656761
gg_1d,1,1000,17,2889465206,0.02,0.3857220050543646
gg_1d,1,1000,17,2889465206,0.026516504294,0.5058996295404193
gg_1d,1,1000,17,2889465206,0.0375,0.552945526077658
gg_1d,1,1000,17,2889465206,0.053033008589,0.5136365323054887
gg_1d,1,1000,17,2889465206,0.075,0.4403313440608655
gg_1d,1,1000,17,2889465206,0.106066017178,0.3589957358489656
gg_1d,1,1000,17,2889465206,0.15,0.2785617193359086
gg_1d,1,1000,17,2889465206,0.212132034356,0.22234203282384818
gg_1d,1,1000,17,2889465206,0.3,0.16293826511788065
gg_1d,1,1000,17,2889465206,0.424264068712,0.47945311350025815
gg_1d,1,1000,17,2889465206,0.6,0.5993427263438638
gg_1d,1,1000,17,2889465206,0.848528137424,0.7583294498529812
gg_1d,1,1000,17,2889465206,1.2,1.0535707369623828
gg_1d,1,1000,18,2634853374,0.02,1.3839215072932607
gg_1d,1,1000,18,2634853374,0.026516504294,1.2363303415481104
gg_1d,1,1000,18,2634853374,0.0375,0.8629702191468889
gg_1d,1,1000,18,2634853374,0.053033008589,0.46807397412133117
gg_1d,1,1000,18,2634853374,0.075,0.26567113972964174
gg_1d,1,1000,18,2634853374,0.106066017178,0.14389372279566784
gg_1d,1,1000,18,2634853374,0.15,0.1674366955871117
gg_1d,1,1000,18,2634853374,0.212132034356,0.16855273800695295
gg_1d,1,1000,18,2634853374,0.3,0.13455107573950598
gg_1d,1,1000,18,2634853374,0.424264068712,0.048318129621758826
gg_1d,1,1000,18,2634853374,0.6,0.21255649157595857
gg_1d,1,1000,18,2634853374,0.848528137424,0.49549123028133585
gg_1d,1,1000,18,2634853374,1.2,0.9468438349135221
gg_1d,1,1000,19,4045012504,0.02,0.5808589027457104
gg_1d,1,1000,19,4045012504,0.026516504294,0.5957570314632485
gg_1d,1,1000,19,4045012504,0.0375,0.5359780852333063
gg_1d,1,1000,19,4045012504,0.053033008589,0.3502377426125056
gg_1d,1,1000,19,4045012504,0.075,0.23843526791004868
gg_1d,1,1000,19,4045012504,0.106066017178,0.2149363562200974
gg_1d,1,1000,19,4045012504,0.15,0.2009091033639629
gg_1d,1,1000,19,4045012504,0.212132034356,0.17087768972585557
gg_1d,1,1000,19,4045012504,0.3,0.17061446611181555
gg_1d,1,1000,19,4045012504,0.424264068712,0.114362556468994
gg_1d,1,1000,19,4045012504,0.6,0.1927140265833522
gg_1d,1,1000,19,4045012504,0.848528137424,0.6035284776179756
gg_1d,1,1000,19,4045012504,1.2,1.1600228892648357
gg_1d,1,1000,20,3032918238,0.02,0.8829656352573871
gg_1d,1,1000,20,3032918238,0.026516504294,0.8149069431558571
gg_1d,1,1000,20,3032918238,0.0375,0.6687687737439809
gg_1d,1,1000,20,3032918238,0.053033008589,0.5757545252890922
gg_1d,1,1000,20,3032918238,0.075,0.48273515557933605
gg_1d,1,1000,20,3032918238,0.106066017178,0.3985079111878538
gg_1d,1,1000,20,3032918238,0.15,0.3276415816435193
gg_1d,1,1000,20,3032918238,0.212132034356,0.26056919375208054
gg_1d,1,1000,20,3032918238,0.3,0.2113973105832116
gg_1d,1,1000,20,3032918238,0.424264068712,0.18366473436652395
gg_1d,1,1000,20,3032918238,0.6,0.20631576998773601
gg_1d,1,1000,20,3032918238,0.848528137424,0.553139383229491
gg_1d,1,1000,20,3032918238,1.2,1.0912209480016275
gg_1d,1,1000,21,1066207224,0.02,0.2787622538656403
gg_1d,1,1000,21,1066207224,0.026516504294,0.37695548509496773
gg_1d,1,1000,21,1066207224,0.0375,0.36043378073824767
gg_1d,1,1000,21,1066207224,0.053033008589,0.33878207694465284
gg_1d,1,1000,21,1066207224,0.075,0.2787162838277167
gg_1d,1,1000,21,1066207224,0.106066017178,0.20600988042664786
gg_1d,1,1000,21,1066207224,0.15,0.17320589332108718
gg_1d,1,1000,21,1066207224,0.212132034356,0.14780626925816975
gg_1d,1,1000,21,1066207224,0.3,0.18430769342281011
gg_1d,1,1000,21,1066207224,0.424264068712,0.2976606360532605
gg_1d,1,1000,21,1066207224,0.6,0.4183802038058853
gg_1d,1,1000,21,1066207224,0.848528137424,0.7045010732962337
gg_1d,1,1000,21,1066207224,1.2,1.2662868034409231
gg_1d,1,1000,22,3929519758,0.02,0.2381272431517156
gg_1d,1,1000,22,3929519758,0.026516504294,0.2128523684178126
gg_1d,1,1000,22,3929519758,0.0375,0.2661971177535039
gg_1d,1,1000,22,3929519758,0.053033008589,0.39728521665640476
gg_1d,1,1000,22,3929519758,0.075,0.45897769558517576
gg_1d,1,1000,22,3929519758,0.106066017178,0.345484475440502
gg_1d,1,1000,22,3929519758,0.15,0.2595928120094293
gg_1d,1,1000,22,3929519758,0.212132034356,0.2462876553359738
gg_1d,1,1000,22,3929519758,0.3,0.19620068061985727
gg_1d,1,1000,22,3929519758,0.424264068712,0.17802075286548671
gg_1d,1,1000,22,3929519758,0.6,0.336637495307509
gg_1d,1,1000,22,3929519758,0.848528137424,0.7685752107128238
gg_1d,1,1000,22,3929519758,1.2,1.2327774921724148
gg_1d,1,1000,23,4075413513,0.02,0.6208324580257167
gg_1d,1,1000,23,4075413513,0.026516504294,0.655168703046372
gg_1d,1,1000,23,4075413513,0.0375,0.6158119598275035
gg_1d,1,1000,23,4075413513,0.053033008589,0.5844721028662745
gg_1d,1,1000,23,4075413513,0.075,0.6016384986160223
gg_1d,1,1000,23,4075413513,0.106066017178,0.40727951385055133
gg_1d,1,1000,23,4075413513,0.15,0.29131199132550795
gg_1d,1,1000,23,4075413513,0.212132034356,0.22830848023620934
gg_1d,1,1000,23,4075413513,0.3,0.12552246109626403
