method,M,mean_selected_h,mean_gap_to_oracle,boundary_frequency,mean_f_hat,mean_min_D_hat
lepski,1000,0.45288582233139996,1.787431326978855,0.0,0.38353134456156995,0.0066687560770746
lepski,2000,0.4095952377916,2.24687125804777,0.0,0.39022117545836477,0.007446255962204629
lepski,4000,0.34273863607379995,2.0221634551673215,0.0,0.3974579371367839,0.007024834496360742
oracle,1000,0.324099025767,1.0,0.0,0.39261408588943286,0.0061689485016256165
oracle,2000,0.28269960742345,1.0,0.0,0.38416388477404334,0.0065892046602091265
oracle,4000,0.2210844154602,1.0,0.0,0.3952948320704669,0.006430423329813214
