method,metric,slope,intercept,theory_secant,theory_asymptotic
lepski,sup_err,-0.11076878046616707,0.17106344606797347,-0.34937943676850713,-0.4
oracle,sup_err,-0.3902290749462957,1.2865843139404136,-0.34937943676850713,-0.4
lepski,ise,-0.10830887008978814,0.29432609460548637,-0.34937943676850713,-0.4
oracle,ise,-0.38307969856588864,1.3424717528714245,-0.34937943676850713,-0.4
