method,M,mean_selected_h,mean_gap_to_oracle,boundary_frequency,mean_f_hat,mean_min_D_hat
lepski,1000,0.377749025767,2.380483381124587,0.04,0.2955150588005959,0.2598798134897591
lepski,2000,0.27146222920258,2.403346158205654,0.04,0.2971550739718293,0.2591060466241811
lepski,4000,0.27794922862594,5.62842534499608,0.04,0.2957010796852317,0.25072087791241887
lepski,8000,0.26259311402464003,3.2156495439009363,0.0,0.2971942316946999,0.2710663378980796
oracle,1000,0.28503760800014,1.0,0.02,0.2965185771431498,0.29352475514185966
oracle,2000,0.26552364696946,1.0,0.0,0.30000921397469843,0.29702542569258816
oracle,4000,0.21028869712277998,1.0,0.0,0.29347043294318526,0.2924141705472287
oracle,8000,0.19189512979144,1.0,0.0,0.2994153903872154,0.2940816405931187
