model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,method,selected_h,sup_err,ise,boundary,gap_to_oracle,f_hat,min_D_hat
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,0,3003105692,oracle,0.3,0.12396076068496201,0.14137992224040774,0,1.0,0.27573153589975014,0.29728989038043047
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,0,3003105692,lepski,0.3,0.12396076068496201,0.14137992224040774,0,1.0,0.27573153589975014,0.29728989038043047
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,1,976400780,oracle,0.3,0.1317175193957314,0.14490295519617377,0,1.0,0.3369277280088851,0.2854539965306185
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,1,976400780,lepski,0.212132034356,0.3570143323768775,0.3618527202813633,0,2.7104544180206247,0.33907811913853086,0.18662181193312624
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,2,3387213021,oracle,0.106066017178,0.2540538062221054,0.30632791353354794,0,1.0,0.3042862391051457,0.3536734609177299
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,2,3387213021,lepski,0.053033008589,0.4840767598785356,0.41519873873237023,0,1.9054103816706203,0.30856947873192575,0.19474221956783744
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,3,1360466708,oracle,0.3,0.1571427467030133,0.18516251178389453,0,1.0,0.29585301468343517,0.31296448497314194
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,3,1360466708,lepski,0.15,0.22775154875642922,0.20934812662051902,0,1.4493290561279337,0.2946961357736611,0.27488772922118115
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,4,876933080,oracle,0.212132034356,0.08253308008756705,0.07435728145377893,0,1.0,0.320674118179517,0.2925998512201441
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,4,876933080,lepski,0.106066017178,0.2912085408518257,0.270938288160606,0,3.5283857156773424,0.3145797260430174,0.32199697541550715
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,5,3424658561,oracle,0.3,0.2220124862716124,0.2521108944985002,0,1.0,0.26583410607129876,0.3305197915464121
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,5,3424658561,lepski,0.106066017178,0.5943299647147391,0.5360063359341585,0,2.6770114361389097,0.2818246038748005,0.25128216833749845
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,6,2760304911,oracle,0.3,0.2669331793580146,0.22039730480677314,0,1.0,0.2754252439965688,0.27454248403722975
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,6,2760304911,lepski,0.3,0.2669331793580146,0.22039730480677314,0,1.0,0.2754252439965688,0.27454248403722975
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,7,2904491693,oracle,0.212132034356,0.26594135083937465,0.32783093242948186,0,1.0,0.3326101931528967,0.19660777716670688
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,7,2904491693,lepski,0.0375,1.9203428155524427,2.6116801907793405,0,7.220926003012997,0.3301023896208784,0.005333026808469252
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,8,4245388044,oracle,0.0375,0.19530353344659765,0.1750652918451486,0,1.0,0.3199354867006028,0.2869124664705786
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,8,4245388044,lepski,0.212132034356,0.3686612766206774,0.3569202889050173,0,1.8876323951480447,0.29507085082202567,0.21385698555270735
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,9,1679802727,oracle,0.424264068712,0.20296591344645565,0.23672783391977278,0,1.0,0.31165185880575547,0.24546129731744878
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,9,1679802727,lepski,0.106066017178,0.7332001280564986,0.615091878786484,0,3.612429868673115,0.32118276528235257,0.1631356524138059
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,10,3605303106,oracle,0.424264068712,0.253661511414831,0.2411419339549102,0,1.0,0.2790540898265837,0.32957004266746087
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,10,3605303106,lepski,0.15,0.6775378324739094,0.6879495065380185,0,2.6710312837562604,0.27720450630115906,0.23385170506510247
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,11,1429424934,oracle,0.424264068712,0.1382971820269111,0.14296980806080697,0,1.0,0.2998428823879102,0.29681806935230254
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,11,1429424934,lepski,0.075,0.908016264111049,1.1411806770991006,0,6.565688836193054,0.2948433962336613,0.06484987292363578
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,12,2437408156,oracle,0.15,0.3205753725545084,0.21653372812213695,0,1.0,0.307697257646683,0.28799188684667015
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,12,2437408156,lepski,0.424264068712,0.42384717345756284,0.38451504129787756,0,1.3221451482069004,0.30376890180920685,0.1869843611391558
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,13,2569716528,oracle,0.212132034356,0.16788620143631738,0.2136313425961789,0,1.0,0.3147244869600744,0.3230757031022439
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,13,2569716528,lepski,0.106066017178,0.5817889806605124,0.5391781970793927,0,3.465376997532443,0.2864092012779298,0.29082158113826234
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,14,915442270,oracle,0.3,0.20573396349624223,0.2512170555836481,0,1.0,0.3216459207972966,0.28143089973305246
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,14,915442270,lepski,0.15,0.4953151213332626,0.5363691257297768,0,2.407551543342087,0.29631224413188123,0.35736222063239037
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,15,802017219,oracle,0.212132034356,0.18988447663699975,0.21943321713551475,0,1.0,0.26281474789467363,0.2836277626348881
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,15,802017219,lepski,0.848528137424,0.6392005536675294,0.6730996336460847,0,3.366260186131395,0.2592123678875545,0.3929612864155668
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,16,984129068,oracle,0.424264068712,0.2023771053607345,0.27992747734658574,0,1.0,0.32076410085568646,0.3421609275480708
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,16,984129068,lepski,0.15,0.4011997235460854,0.3773856233189041,0,1.982436317739362,0.3575386149762638,0.2971146367696276
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,17,2889465206,oracle,0.02,0.24510452018511764,0.33933802196064894,1,1.0,0.23426932480655016,0.22980678377069957
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,17,2889465206,lepski,0.3,0.43459622351067484,0.46223582314264616,0,1.7731057068325045,0.314712816933323,0.32780708071100784
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,18,2634853374,oracle,0.212132034356,0.24960200814824463,0.2558765755686334,0,1.0,0.3170645797133191,0.2959526096666683
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,18,2634853374,lepski,0.106066017178,0.46313077710324063,0.40173535427978346,0,1.8554769672693343,0.3413524693260953,0.24583237652131626
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,19,4045012504,oracle,0.106066017178,0.1634967368014094,0.150289776683055,0,1.0,0.3146312031943749,0.2868655813774972
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,1000,19,4045012504,lepski,0.212132034356,0.1916780819602161,0.22855557413343158,0,1.1723664074900593,0.3091696846152229,0.2842783841425253
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,0,3032918238,oracle,0.15,0.1116148153311185,0.12768202747141005,0,1.0,0.29655033247725127,0.31235952794403843
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,0,3032918238,lepski,0.3,0.25664922955846037,0.20638671633611305,0,2.2994190224396305,0.3024920582898479,0.31201566074444703
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,1,1066207224,oracle,0.075,0.123507385682676,0.15625346187968336,0,1.0,0.3037987569176988,0.27289026782206843
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,1,1066207224,lepski,0.013258252147,4.681598378842182,5.88903147903437,0,37.90541231979826,0.21115793040298583,5.172472795702782e-05
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,2,3929519758,oracle,0.15,0.10270740328133576,0.09642629477543843,0,1.0,0.32728331655389287,0.31912105148486736
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,2,3929519758,lepski,0.053033008589,0.5115374646945221,0.6089823726297565,0,4.980531571743864,0.3123951562308774,0.17910859309478278
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,3,4075413513,oracle,0.424264068712,0.23504536988606262,0.22241511394834057,0,1.0,0.2980964197088869,0.2714642344923277
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,3,4075413513,lepski,0.15,0.568125708041876,0.5004286822760113,0,2.417089553039368,0.31239790467603706,0.1667393404290439
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,4,3145778132,oracle,0.424264068712,0.29007186349033365,0.335999771690573,0,1.0,0.26469664598934733,0.3326752818143726
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,4,3145778132,lepski,0.15,0.5707083880929845,0.5019672461024038,0,1.967472409167333,0.2558303274725023,0.27073126734840336
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,5,2865763038,oracle,0.3,0.18656029773351746,0.2322271648137792,0,1.0,0.31892092426463875,0.2464667772937652
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,5,2865763038,lepski,0.075,0.677063448070486,0.7081713929299804,0,3.6291936510393157,0.3471625155826472,0.11362746676711603
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,6,561033802,oracle,0.424264068712,0.23323035119183488,0.26679604628786713,0,1.0,0.2971739695234892,0.34401623656848246
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,6,561033802,lepski,0.053033008589,0.51423924982741,0.7081991317146346,0,2.204855616773658,0.31092403935556284,0.19809157989265916
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,7,411878496,oracle,0.15,0.18783778955398234,0.2361499328289218,0,1.0,0.3076699259610438,0.3402331436697824
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,7,411878496,lepski,1.2,0.9628283606336379,0.8911657393502428,1,5.125850143998487,0.23782930921754025,0.2943564383032902
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,8,1143809828,oracle,0.3,0.17709114712607943,0.14007589248872446,0,1.0,0.33520193445398094,0.3041064615210933
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,8,1143809828,lepski,0.106066017178,0.705472949754586,0.6845923737030027,0,3.983671466379553,0.35064112439196654,0.12239314725414041
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,9,1897686915,oracle,0.15,0.3575063935420457,0.40431299668381776,0,1.0,0.32835243844735107,0.3343435713093568
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,9,1897686915,lepski,0.01875,1.682914521277704,2.290696354614403,0,4.707369019625041,0.288735026864837,0.009557482868554623
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,10,310984977,oracle,0.3,0.14790239933876012,0.14920073847401788,0,1.0,0.3049802242617251,0.3185836341423868
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,10,310984977,lepski,0.0375,0.9591327794453557,0.985932028888944,0,6.484903448040279,0.2723955560876068,0.1417928336721378
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,11,3807402261,oracle,0.424264068712,0.2024533131520596,0.25453467893665715,0,1.0,0.32864192185957186,0.22981487351919647
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,11,3807402261,lepski,0.424264068712,0.2024533131520596,0.25453467893665715,0,1.0,0.32864192185957186,0.22981487351919647
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,12,2035922533,oracle,0.424264068712,0.2604254381340543,0.2956569026510835,0,1.0,0.29720653181786283,0.3292529960233868
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,12,2035922533,lepski,0.3,0.2633340103524664,0.2988819194295136,0,1.0111685411350444,0.3038528120158885,0.3537580185054381
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,13,2995539971,oracle,0.3,0.11260811835330092,0.1560530764523381,0,1.0,0.2940293992787085,0.32125502601276074
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,13,2995539971,lepski,0.6,0.4114853408600405,0.3871188355984869,0,3.654135659820112,0.2780855023323122,0.3179970195942837
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,14,913046978,oracle,0.15,0.24676108059290502,0.24008506456137993,0,1.0,0.29923084577992365,0.3018937514932883
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,14,913046978,lepski,0.075,0.4641655894450728,0.38927622497960723,0,1.8810324072572515,0.3178413344958891,0.2856850461485531
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,15,1402190273,oracle,0.106066017178,0.3126051172736064,0.31621055533282244,0,1.0,0.26944611892260006,0.2726204117520482
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,15,1402190273,lepski,0.026516504294,0.9340039664887971,1.0377816215877842,0,2.9878076681365195,0.2091318000637425,0.11985580500878842
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,16,498139153,oracle,0.15,0.34407890299382154,0.3971121804466697,0,1.0,0.3089784191147559,0.19407642707785994
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,16,498139153,lepski,0.013258252147,1.4517740853241128,1.3813340988497835,0,4.219305725205075,0.20718546011173844,0.1359424682035147
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,17,3152197458,oracle,0.424264068712,0.22906275673695564,0.2554825772862722,0,1.0,0.285222857462771,0.24282432718367697
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,17,3152197458,lepski,0.3,0.36801457224379597,0.32799978280428954,0,1.6066102472799877,0.28403277000074634,0.19433978583299555
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,18,3325497001,oracle,0.15,0.15047731445589935,0.17222601053427855,0,1.0,0.32908367394839444,0.2837137146012677
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,18,3325497001,lepski,0.3,0.216810728722856,0.25063645550462893,0,1.440820029961374,0.3164543970201036,0.31463319040481974
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,19,945472433,oracle,0.075,0.545376101944792,0.43856714332477637,0,1.0,0.3127909538580151,0.20095853575352973
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,2000,19,945472433,lepski,0.013258252147,2.456646237213224,3.380478991519303,0,4.504499240896163,0.3738802944287855,0.0017888571150022673
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,0,3070822591,oracle,0.053033008589,0.0739188712788097,0.07693023210852544,0,1.0,0.25744141683197663,0.2881022545851196
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,0,3070822591,lepski,0.0375,0.34199457327118243,0.37687680873079904,0,4.626620609251943,0.2580536250620858,0.19429073645130499
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,1,350446006,oracle,0.3,0.11723846279515993,0.13898462330474382,0,1.0,0.29284875527602156,0.3342339682680193
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,1,350446006,lepski,0.009375,1.1575213681814374,1.1193469203188124,0,9.873221983504415,0.22661812300056636,0.0655181718724266
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,2,1681873724,oracle,0.212132034356,0.12846042991029843,0.16810394505519577,0,1.0,0.2915000254810311,0.256579076524321
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,2,1681873724,lepski,0.212132034356,0.12846042991029843,0.16810394505519577,0,1.0,0.2915000254810311,0.256579076524321
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,3,686746376,oracle,0.15,0.12347636425160655,0.18370535282867292,0,1.0,0.2903776133452467,0.319962144387205
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,3,686746376,lepski,0.013258252147,1.4693930549931493,1.578550400428644,0,11.900196964003426,0.2422764957369546,0.03807075587569566
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,4,3195502165,oracle,0.3,0.1518983480856717,0.21148517691898613,0,1.0,0.27585932085058235,0.3369220076526401
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,4,3195502165,lepski,0.212132034356,0.1962781396073512,0.22453252871219218,0,1.2921677034739638,0.27304487143375045,0.30199996216194125
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,5,1460719170,oracle,0.053033008589,0.10680750887505208,0.10104960072240865,0,1.0,0.32729731309804405,0.288271318560063
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,5,1460719170,lepski,0.848528137424,0.602551706152028,0.5921391098345363,0,5.641473268110001,0.2770054717672479,0.3134981338093559
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,6,2033282004,oracle,0.106066017178,0.13083070030513178,0.13759164567074034,0,1.0,0.30895525328012785,0.2763902938640692
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,6,2033282004,lepski,0.3,0.1369814789562218,0.19109965785753805,0,1.047013267044698,0.30202668311779207,0.3341725595419509
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,7,1997989380,oracle,0.6,0.3998771182938403,0.5289387903136412,0,1.0,0.281121633866633,0.42378889584974416
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,7,1997989380,lepski,0.424264068712,0.41396932279820997,0.4337057121288074,0,1.035241337550138,0.2868389256704069,0.357840252643419
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,8,2042481486,oracle,0.212132034356,0.13251305266782376,0.15783914081112188,0,1.0,0.29206201684169214,0.2521172249130177
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,8,2042481486,lepski,0.075,0.5260256596302408,0.4454465104271406,0,3.9696139288923655,0.3024680398784592,0.20216705405070623
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,9,1144269602,oracle,0.0375,0.22213489037319345,0.16731899364877809,0,1.0,0.29301473177241777,0.2741339511700652
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,9,1144269602,lepski,0.3,0.43033057417939835,0.3710731075333034,0,1.9372489096891972,0.3103494306480122,0.33828749850871476
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,10,2396799522,oracle,0.212132034356,0.09739372989164541,0.098534335954979,0,1.0,0.29851245250275943,0.3164149904461917
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,10,2396799522,lepski,0.424264068712,0.26309132993939044,0.3144741804185358,0,2.701316914672952,0.28900367883984884,0.3697342851515774
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,11,3503732972,oracle,0.013258252147,0.15965210255656587,0.17272932597896876,0,1.0,0.3508655767509747,0.29661143170532683
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,11,3503732972,lepski,0.3,0.3604929363463609,0.3027460635151743,0,2.257990534253288,0.29016747256249514,0.3394023922649289
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,12,2141779427,oracle,0.01875,0.19691766932457208,0.19263094128367267,0,1.0,0.21424932197640828,0.29338280173582826
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,12,2141779427,lepski,0.3,0.36294128935474707,0.32974989651312997,0,1.8431118477058777,0.2809190295267603,0.22831138736976922
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,13,830193079,oracle,0.3,0.1765128816425538,0.1964359334971207,0,1.0,0.31356271587160284,0.2506478871126943
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,13,830193079,lepski,0.006629126074,1.5069247566093549,2.045349805913215,0,8.537194240933319,0.23386413507075943,0.015275051467437968
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,14,104832471,oracle,0.212132034356,0.10474404351339027,0.13082050898848294,0,1.0,0.28011603369640503,0.2978648924839434
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,14,104832471,lepski,0.005,4.964689926745031,6.3944360003560465,1,47.398303141794926,0.22172869324835154,1.8464558874614442e-05
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,15,556065447,oracle,0.3,0.12857328469762797,0.14385121571697487,0,1.0,0.3047138502163311,0.2723922915360024
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,15,556065447,lepski,0.006629126074,4.977580646461652,6.3822866707540795,0,38.713957243665895,0.2196124388604967,1.9862783684027676e-05
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,16,349892316,oracle,0.3,0.1863961742196485,0.225020659368076,0,1.0,0.30719834459329365,0.2783483143403095
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,16,349892316,lepski,0.424264068712,0.29975293827264937,0.30828997011985493,0,1.6081496282183438,0.3008736782222172,0.27646709379889906
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,17,393697109,oracle,0.15,0.08084888463130213,0.11696220312809767,0,1.0,0.24846772476519674,0.31659326623726153
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,17,393697109,lepski,0.212132034356,0.10860268438811316,0.1413857635357354,0,1.3432799337106207,0.2581901427411553,0.3248816187094666
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,18,526061820,oracle,0.15,0.07113244900252766,0.06388440685806197,0,1.0,0.27481699267128457,0.29914649577803387
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,18,526061820,lepski,0.0375,0.4661362504314644,0.46960198304492945,0,6.553074679249416,0.2632008237711474,0.3297011438313771
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,19,2570830042,oracle,0.3,0.14422052812499656,0.20016124116517425,0,1.0,0.30119889344649015,0.3226812686995342
mm_1d,mm1_rawmax_kp1_kf2,raw_max,0.05,1,4000,19,2570830042,lepski,0.6,0.36300981541305566,0.3865562797496264,0,2.51704677643694,0.2883577146686666,0.3190240575050167
