model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,method,selected_h,sup_err,ise,boundary,gap_to_oracle,f_hat,min_D_hat
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,0,3003105692,oracle,0.3,0.12396076068496201,0.14137992224040774,0,1.0,0.27573153589975014,0.29728989038043047
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,0,3003105692,lepski,0.424264068712,0.3054959729419693,0.274006978486085,0,2.4644570689459298,0.2860391745196956,0.2549589099089541
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,1,976400780,oracle,0.3,0.1317175193957314,0.14490295519617377,0,1.0,0.3369277280088851,0.2854539965306185
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,1,976400780,lepski,0.3,0.1317175193957314,0.14490295519617377,0,1.0,0.3369277280088851,0.2854539965306185
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,2,3387213021,oracle,0.106066017178,0.2540538062221054,0.30632791353354794,0,1.0,0.3042862391051457,0.3536734609177299
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,2,3387213021,lepski,0.424264068712,0.38543814594880255,0.5368115893894367,0,1.5171516289420792,0.2926285969548913,0.37760045416640686
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,3,1360466708,oracle,0.3,0.1571427467030133,0.18516251178389453,0,1.0,0.29585301468343517,0.31296448497314194
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,3,1360466708,lepski,0.424264068712,0.21454926344145342,0.22987320782220785,0,1.3653144541690727,0.2895627103871709,0.29519950504142434
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,4,876933080,oracle,0.212132034356,0.08253308008756705,0.07435728145377893,0,1.0,0.320674118179517,0.2925998512201441
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,4,876933080,lepski,0.212132034356,0.08253308008756705,0.07435728145377893,0,1.0,0.320674118179517,0.2925998512201441
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,5,3424658561,oracle,0.3,0.2220124862716124,0.2521108944985002,0,1.0,0.26583410607129876,0.3305197915464121
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,5,3424658561,lepski,0.3,0.2220124862716124,0.2521108944985002,0,1.0,0.26583410607129876,0.3305197915464121
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,6,2760304911,oracle,0.3,0.2669331793580146,0.22039730480677314,0,1.0,0.2754252439965688,0.27454248403722975
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,6,2760304911,lepski,0.3,0.2669331793580146,0.22039730480677314,0,1.0,0.2754252439965688,0.27454248403722975
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,7,2904491693,oracle,0.212132034356,0.26594135083937465,0.32783093242948186,0,1.0,0.3326101931528967,0.19660777716670688
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,7,2904491693,lepski,0.0375,1.9203428155524427,2.6116801907793405,0,7.220926003012997,0.3301023896208784,0.005333026808469252
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,8,4245388044,oracle,0.0375,0.19530353344659765,0.1750652918451486,0,1.0,0.3199354867006028,0.2869124664705786
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,8,4245388044,lepski,0.3,0.37946062369827427,0.4100386348512245,0,1.9429275907188395,0.2885277818270293,0.18082335193100763
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,9,1679802727,oracle,0.424264068712,0.20296591344645565,0.23672783391977278,0,1.0,0.31165185880575547,0.24546129731744878
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,9,1679802727,lepski,0.15,0.5563905964408071,0.47720437664223675,0,2.7413006794738877,0.32488575825604654,0.18153821129838363
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,10,3605303106,oracle,0.424264068712,0.253661511414831,0.2411419339549102,0,1.0,0.2790540898265837,0.32957004266746087
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,10,3605303106,lepski,0.3,0.262303583198221,0.26416597885647464,0,1.0340693065147633,0.2875765921085725,0.29265379540983144
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,11,1429424934,oracle,0.424264068712,0.1382971820269111,0.14296980806080697,0,1.0,0.2998428823879102,0.29681806935230254
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,11,1429424934,lepski,0.075,0.908016264111049,1.1411806770991006,0,6.565688836193054,0.2948433962336613,0.06484987292363578
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,12,2437408156,oracle,0.15,0.3205753725545084,0.21653372812213695,0,1.0,0.307697257646683,0.28799188684667015
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,12,2437408156,lepski,0.6,0.34308487012158606,0.41897047949386784,0,1.0702159289021813,0.2963210110918654,0.1913888550400335
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,13,2569716528,oracle,0.212132034356,0.16788620143631738,0.2136313425961789,0,1.0,0.3147244869600744,0.3230757031022439
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,13,2569716528,lepski,0.15,0.30126229349278644,0.24408278145998402,0,1.7944434439244925,0.3070309224746465,0.3144237896838377
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,14,915442270,oracle,0.3,0.20573396349624223,0.2512170555836481,0,1.0,0.3216459207972966,0.28143089973305246
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,14,915442270,lepski,0.6,0.36811275770795615,0.37868142353853956,0,1.789265862827164,0.2990619315242815,0.2506921726990377
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,15,802017219,oracle,0.212132034356,0.18988447663699975,0.21943321713551475,0,1.0,0.26281474789467363,0.2836277626348881
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,15,802017219,lepski,0.424264068712,0.2951769328505435,0.4037449988886863,0,1.554507972838824,0.2663058755539659,0.3455874509337413
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,16,984129068,oracle,0.424264068712,0.2023771053607345,0.27992747734658574,0,1.0,0.32076410085568646,0.3421609275480708
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,16,984129068,lepski,0.6,0.3098490029629024,0.34412356505661007,0,1.5310477062640098,0.30535955569635237,0.3869902319422492
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,17,2889465206,oracle,0.02,0.24510452018511764,0.33933802196064894,1,1.0,0.23426932480655016,0.22980678377069957
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,17,2889465206,lepski,0.6,0.5688751342966147,0.7167239513077628,0,2.3209491765674746,0.28975285431244036,0.4126654902747627
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,18,2634853374,oracle,0.212132034356,0.24960200814824463,0.2558765755686334,0,1.0,0.3170645797133191,0.2959526096666683
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,18,2634853374,lepski,0.212132034356,0.24960200814824463,0.2558765755686334,0,1.0,0.3170645797133191,0.2959526096666683
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,19,4045012504,oracle,0.106066017178,0.1634967368014094,0.150289776683055,0,1.0,0.3146312031943749,0.2868655813774972
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,19,4045012504,lepski,0.424264068712,0.21044665352763836,0.2557835752434716,0,1.2871611852611866,0.30132143797907646,0.35361404791723045
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,20,3032918238,oracle,0.212132034356,0.07995452362149713,0.08557199408848848,0,1.0,0.30850999627005615,0.28012828249230615
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,20,3032918238,lepski,0.6,0.35586090802226344,0.3802336955413276,0,4.450791423721074,0.27614074762071583,0.36897673600049774
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,21,1066207224,oracle,0.424264068712,0.342705812701202,0.43191788650536234,0,1.0,0.3086274956502261,0.33161911136780087
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,21,1066207224,lepski,0.15,0.4864963859204301,0.5248803214549765,0,1.4195743634631495,0.33648070531903573,0.24873082781005015
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,22,3929519758,oracle,0.15,0.2498231084335405,0.22291440334064336,0,1.0,0.2521239358761187,0.3133530431943561
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,22,3929519758,lepski,0.424264068712,0.2518356457452158,0.3675963880858785,0,1.0080558492939042,0.3037441217324941,0.3516860410136581
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,23,4075413513,oracle,0.3,0.13345236154515078,0.1521945448524591,0,1.0,0.3183084256577838,0.29105522742653916
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,23,4075413513,lepski,0.3,0.13345236154515078,0.1521945448524591,0,1.0,0.3183084256577838,0.29105522742653916
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,24,3145778132,oracle,0.424264068712,0.25508159663241603,0.27664422651349846,0,1.0,0.30072452605196814,0.3524331090367633
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,24,3145778132,lepski,0.424264068712,0.25508159663241603,0.27664422651349846,0,1.0,0.30072452605196814,0.3524331090367633
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,25,2865763038,oracle,0.212132034356,0.15399078844564457,0.18359203913833821,0,1.0,0.2725695283275693,0.28482482718590185
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,25,2865763038,lepski,0.15,0.25084087995652204,0.28428511249486244,0,1.6289343180099598,0.2743944127333809,0.24973745427450111
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,26,561033802,oracle,0.212132034356,0.2035347276981586,0.23321302480397071,0,1.0,0.30128363445086903,0.2712531958860728
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,26,561033802,lepski,0.15,0.6620210634272299,0.6201710918599341,0,3.2526196925421256,0.3111303150702255,0.16478800953913478
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,27,411878496,oracle,0.3,0.21886164083045773,0.28293380011363495,0,1.0,0.31202776588256687,0.3066833706841538
mm_1d,mm1_final_rawmax_k2,raw_max,0.05,1,1000,27,411878496,lepski,0.6,0.3630469351535264,0.3780001691586252,0,1.6587965519035952,0.2913675840717125,0.3509097817809202
