M,mean_Z,var_Z,coverage_95,mean_sigma_hat,mean_h,shapiro_W,shapiro_p,anderson_stat,anderson_crit_5pct,anderson_reject_5pct
4000,-0.07959779320892553,1.0297797862619362,95.33333333333334,0.9031340969729275,0.1612674808479808,0.9877533612195515,0.21102577819102086,0.46376110538426474,0.748,0
8000,-0.01571902366346523,0.9253395965098472,95.33333333333334,0.9078285189017985,0.13845868507746367,0.9739037049362027,0.005901348373176107,1.3958173925557844,0.748,1
