model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
mm_1d,1000,0,3003105692,0.19054607179632474,-0.1250711978349825,0.08235474911323676,0.2790220938687371,0.7223632118281222,9.967627594650605,-0.9069162415686793,1
mm_1d,1000,1,976400780,0.19054607179632474,0.38183786918824514,0.08235474911323676,0.34043372372019415,0.6270569495613942,9.988045812264636,1.30807331551212,1
mm_1d,1000,2,3387213021,0.19054607179632474,-0.01386663390882295,0.08235474911323676,0.2910418792407239,0.629168253818589,12.690952395237856,-0.3728417067351359,1
mm_1d,1000,3,1360466708,0.19054607179632474,0.09519555095146598,0.08235474911323676,0.2988858718346226,0.6738334280534908,10.481180865232071,0.05475036719996191,1
mm_1d,1000,4,876933080,0.19054607179632474,-0.006633814466381199,0.08235474911323676,0.3234312494135702,0.6923342320864205,9.18836134238915,-0.4052426658189921,1
mm_1d,1000,5,3424658561,0.19054607179632474,-0.25934205991563225,0.08235474911323676,0.2775187914851992,0.7005105621620495,11.33364823737019,-1.4010578199461927,1
mm_1d,1000,6,2760304911,0.19054607179632474,0.3718436111427134,0.08235474911323676,0.27092296858447806,0.6507897790533956,10.960526627859696,1.2070246748136597,1
mm_1d,1000,7,2904491693,0.19054607179632474,0.3083677582485601,0.08235474911323676,0.33057171540051844,0.642044072434325,9.447870997905303,1.015000976684443,1
mm_1d,1000,8,4245388044,0.19054607179632474,-0.08031017901556164,0.08235474911323676,0.29714521133200256,0.6762646995890014,10.32309825543053,-0.6988579261949741,1
mm_1d,1000,9,1679802727,0.19054607179632474,0.4639336889169447,0.08235474911323676,0.3286412234276107,0.6226064818554115,9.499734884498729,1.7089472373091894,1
mm_1d,1000,10,3605303106,0.19054607179632474,-0.29337574717894727,0.08235474911323676,0.284911963747165,0.732917704618042,10.23974708440104,-1.6208089686740614,1
mm_1d,1000,11,1429424934,0.19054607179632474,0.3112857634112473,0.08235474911323676,0.30220303731188614,0.6701869503695455,9.535718634539851,1.0233587762975684,1
mm_1d,1000,12,2437408156,0.19054607179632474,0.053833999467917115,0.08235474911323676,0.3086553295494446,0.6674455303588092,10.599522674961298,-0.12092546951444796,1
mm_1d,1000,13,2569716528,0.19054607179632474,-0.10355144052764276,0.08235474911323676,0.3159073998058924,0.6773200587418589,9.828525102830568,-0.8185584083335881,1
mm_1d,1000,14,915442270,0.19054607179632474,0.4677041577828503,0.08235474911323676,0.3087006936838828,0.6221941387202224,9.751737104935355,1.7033884750499997,1
mm_1d,1000,15,802017219,0.19054607179632474,0.16477329776312152,0.08235474911323676,0.25907609187245584,0.6703905552679207,11.960737725434768,0.32896218596931814,1
mm_1d,1000,16,984129068,0.19054607179632474,-0.1655755763209985,0.08235474911323676,0.35555562596957363,0.6747844766277504,9.449405518491071,-1.1133389599759609,1
mm_1d,1000,17,2889465206,0.19054607179632474,0.06005278736933142,0.08235474911323676,0.32503778917050635,0.6736634742548123,9.11400595740236,-0.10197375517200101,1
mm_1d,1000,18,2634853374,0.19054607179632474,-0.144615762401675,0.08235474911323676,0.324537954763766,0.7010308559761562,9.026444542165006,-1.0428241432205467,1
mm_1d,1000,19,4045012504,0.19054607179632474,-0.1232742768698826,0.08235474911323676,0.3094310400220737,0.7064990470940267,9.255725950413433,-0.9329946958215931,1
mm_1d,1000,20,3032918238,0.19054607179632474,0.04786050421359822,0.08235474911323676,0.3074768489863164,0.6850801481759855,9.915768781369827,-0.15121102133976216,1
mm_1d,1000,21,1066207224,0.19054607179632474,-0.34305257211974566,0.08235474911323676,0.3315337790987719,0.7346935792865977,8.054091933291566,-2.0691723603202585,0
