label,setting,M,rep,seed,selected_h,sup_err,ise,boundary,gap_to_oracle,D_hat,var_raw_num,var_raw_den
GG1,compact,4000,48,2042481486,0.106066017178,0.3049899046059723,0.288431823163632,0.0,1.4372978520347623,0.9731558992363585,0.4781546611965052,2.04899056784859
GG1,compact,4000,49,1144269602,0.106066017178,0.6327161857350645,0.4346178473971346,0.0,2.521959440199664,0.9671873039616454,0.4146658880207136,2.2296281186951723
GG1,compact,4000,50,2396799522,0.3,0.1154178660222946,0.0868151156823607,0.0,1.0,0.9715336461859194,0.1414025299268223,0.6163824468713124
GG1,compact,4000,51,3503732972,0.212132034356,0.1798573482483938,0.1554880082844933,0.0,1.3486067767399237,0.9754142421345654,0.2062812876798716,0.9472515099343259
GG1,compact,4000,52,2141779427,0.212132034356,0.1956632507319824,0.1484550743775572,0.0,1.0659949359133665,0.9678531793035219,0.2048504710990748,0.9237679470222386
GG1,compact,4000,53,830193079,0.212132034356,0.1289064022409345,0.1048838858464472,0.0,1.084123369241718,0.9717233798477045,0.20879883062510546,0.9520274841562189
GG1,compact,4000,54,104832471,0.424264068712,0.112087512363741,0.151725086127258,0.0,2.4300680417769285,0.9624064671515861,0.09284479903544308,0.3844663642223665
GG1,compact,4000,55,556065447,0.3,0.0659297266300908,0.0732017154723773,0.0,1.0,0.9700978360823974,0.14023020847613632,0.6397579988017146
GG1,compact,4000,56,349892316,0.3,0.1576821256339307,0.1746314384575233,0.0,2.136349441750569,0.9654421540452628,0.1350448443975089,0.5967380646663841
GG1,compact,4000,57,393697109,0.3,0.1725983200615548,0.1140309842891816,0.0,5.639931092285736,0.9693554546506504,0.1395106008970609,0.6056683450254052
GG1,compact,4000,58,526061820,0.6,0.3390427019611386,0.3811277759091412,0.0,1.342608584610289,0.9539588209239014,0.06441961205306086,0.2295831600368812
GG1,compact,4000,59,2570830042,0.106066017178,0.3493851244719836,0.2604119929762236,0.0,4.208156726143554,0.9769839684660871,0.36905985734072794,2.1798943857749813
GG1,compact,4000,60,3466446890,0.424264068712,0.2161785534699642,0.2054451094911392,0.0,2.689362413577055,0.9643748391227819,0.09428756252718042,0.3940458324229956
GG1,compact,4000,61,3671088524,0.424264068712,0.229898383753119,0.2278992459785573,0.0,1.5858643052978132,0.9648838908361836,0.09452362082438658,0.37199431560933544
GG1,compact,4000,62,2806373941,0.106066017178,0.3478870732871031,0.2204695749719989,0.0,1.6909727342367056,0.9722995908557578,0.39564528220625367,2.005204384781724
GG1,compact,4000,63,2583943556,0.424264068712,0.1324771796762021,0.1294689054163569,0.0,1.040679901396797,0.9662985647820905,0.09475290361689469,0.38041896356971244
GG1,compact,4000,64,1424584135,0.212132034356,0.1063639766611093,0.1054658273989392,0.0,1.0,0.9724322587830468,0.1974468499338262,0.944675227855031
GG1,compact,4000,65,4002859530,0.424264068712,0.1927773125174461,0.1927089246264641,0.0,3.383730603094046,0.9658809480798377,0.09047262524625573,0.3820654914180403
GG1,compact,4000,66,2751328124,0.424264068712,0.0310889958862636,0.0332456214368909,0.0,1.0,0.9721290340608846,0.09441373676194281,0.3952518772414358
GG1,compact,4000,67,3112912241,0.6,0.4227624777899432,0.4715774091855581,0.0,1.2347832758306545,0.9526674400409288,0.06612086479718579,0.22728626555143625
GG1,compact,4000,68,3152106376,0.6,0.2905069124649806,0.3052373391959193,0.0,1.7457833474737066,0.9583854681253887,0.06498191188813472,0.22701869145187975
GG1,compact,4000,69,3696039763,0.3,0.2637690480053605,0.2028175599361994,0.0,2.8994484676414256,0.9671679355640073,0.14002632961415856,0.6203145441403287
GG1,compact,4000,70,3017305172,0.212132034356,0.2416601839274559,0.2076382767197233,0.0,8.405235690178456,0.9688920281214332,0.2142186860872966,0.935473133669704
GG1,compact,4000,71,3991475463,0.424264068712,0.1908766561114672,0.2426534707510854,0.0,2.690878158151717,0.959693678039132,0.10457492144934262,0.39178403603854656
GG1,compact,4000,72,2325576896,0.6,0.2521052737421261,0.2938394570411117,0.0,1.4583672847969866,0.9581134621528955,0.06668225977521373,0.23201569429479657
GG1,compact,4000,73,2345851045,0.424264068712,0.2186461681370333,0.1905009828234034,0.0,3.171686201956293,0.9669087676840724,0.09384092589334786,0.38225142651852484
GG1,compact,4000,74,1078349150,0.3,0.108242515201482,0.1255235489253996,0.0,1.0764015155993285,0.9667671134846957,0.1303018589182226,0.5925717296861089
GG1,compact,4000,75,4027274691,0.106066017178,0.3417256497708321,0.2464321078630547,0.0,1.8916523617957768,0.9730313272205316,0.4511510523125479,1.9483959806150828
GG1,compact,4000,76,2374937433,0.106066017178,0.2290379536480835,0.2103168418031631,0.0,1.660456669674573,0.972395443527787,0.47462928341094524,2.103806124366297
GG1,compact,4000,77,2125957013,0.212132034356,0.2340292072956735,0.1510101113047765,0.0,1.0,0.9715820894238814,0.20720349174299046,0.9309907119128156
