label,setting,M,rep,seed,selected_h,sup_err,ise,boundary,gap_to_oracle,D_hat,var_raw_num,var_raw_den
MM1,compact,4000,12,2437408156,0.212132034356,0.210713325524732,0.2433047246984929,0.0,1.059397453799113,0.6183292388366304,0.27389653891830856,0.37402317105521077
MM1,compact,4000,13,2569716528,0.3,0.1982345428203424,0.2200459928279628,0.0,1.6061641686099728,0.6375830701711266,0.18831646681791975,0.2689854190426087
MM1,compact,4000,14,915442270,0.424264068712,0.2687376647053368,0.2701896017113855,0.0,1.71206531084201,0.6280481291087687,0.1279686616542819,0.17153310413122547
MM1,compact,4000,15,802017219,0.3,0.2082217161611416,0.2428177149804238,0.0,1.0912254164239674,0.6263256382803597,0.1959018105605807,0.28104665743941787
MM1,compact,4000,16,984129068,0.15,0.3781374386846798,0.3412953143840986,0.0,1.7264727391297496,0.6828573020370202,0.41474743820188636,0.6426545326985145
MM1,compact,4000,17,2889465206,0.424264068712,0.2540953388660687,0.3034449717005708,0.0,1.1397727068203871,0.6308450805652498,0.12891550932209278,0.17868849873845247
MM1,compact,4000,18,2634853374,0.212132034356,0.1304772027983108,0.170478817017191,0.0,1.0,0.6646526062409938,0.27706315054194125,0.39235766128952243
MM1,compact,4000,19,4045012504,0.212132034356,0.1513630069024285,0.1895817589414976,0.0,1.0,0.661580896811761,0.25774501817826234,0.3852051692570613
MM1,compact,4000,20,3032918238,0.053033008589,1.3613282875358184,1.1297401462385936,0.0,2.392828262356331,0.6863959564275918,1.30946690670499,2.0621739201463956
MM1,compact,4000,21,1066207224,0.424264068712,0.2843211532304424,0.3660900877097006,0.0,2.113619639003226,0.6243083080334118,0.14012511133417266,0.19044418654181983
MM1,compact,4000,22,3929519758,0.106066017178,0.5219199257231484,0.5723901300698574,0.0,3.1299652035547947,0.7004120617387882,0.525784595750184,1.029657548301339
MM1,compact,4000,23,4075413513,0.424264068712,0.2554119847511353,0.3271336303400887,0.0,1.30405029600011,0.6173929890491674,0.1314726863641314,0.17468776785980722
MM1,compact,4000,24,3145778132,0.424264068712,0.2596782853793666,0.2585438615933918,0.0,1.6414276451081165,0.6257054955008501,0.12379831402287635,0.16974181925403659
MM1,compact,4000,25,2865763038,0.424264068712,0.2130233254970219,0.214081392635965,0.0,2.3297536461129407,0.6327498459667611,0.13165743447641023,0.1835028226511096
MM1,compact,4000,26,561033802,0.15,0.4511138442025859,0.4012980890773241,0.0,3.228337581967564,0.6465328800438463,0.3760696385837386,0.5422633400567091
MM1,compact,4000,27,411878496,0.3,0.1425649992608146,0.1809521397169266,0.0,1.4988676878403349,0.6550968979256044,0.18696205655577305,0.28594223253977824
MM1,compact,4000,28,1143809828,0.3,0.1311323383861977,0.1287506558530677,0.0,1.2450116761129286,0.6583516077801043,0.19180258843069825,0.28462124190174337
MM1,compact,4000,29,1897686915,0.3,0.1188034706332967,0.1555835121523605,0.0,1.2183335789360412,0.6468725689318322,0.1964499286563618,0.2788403931246808
MM1,compact,4000,30,310984977,0.3,0.147428327461963,0.2225251551369718,0.0,1.0,0.6604907278623673,0.20020091433455198,0.30273356996466627
MM1,compact,4000,31,3807402261,0.424264068712,0.2201939229436988,0.2671800921160189,0.0,1.4300808771996971,0.6544815082315133,0.1402460284999673,0.2018418471913636
MM1,compact,4000,32,2035922533,0.212132034356,0.2187321396232397,0.1567060497716189,0.0,1.7111518128429462,0.6665646130276275,0.28663897968538743,0.43598499039274236
MM1,compact,4000,33,2995539971,0.424264068712,0.2781829026069382,0.2387275575965077,0.0,3.443633996681218,0.6376129916066348,0.13208637818900004,0.18576585275683333
