model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
mm_1d,1,1000,9,1679802727,0.026516504294,1.3935483321703581,1.3279251173254205,0.32140725547245247,0.2464370734640433
mm_1d,1,1000,9,1679802727,0.0375,1.0065334315764052,0.9610700886030017,0.31182208416802826,0.26029667436436715
mm_1d,1,1000,9,1679802727,0.053033008589,0.7838263342918488,0.6944327087052622,0.31319474533470326,0.23654276766116045
mm_1d,1,1000,9,1679802727,0.075,0.6908409142878487,0.5739883767195086,0.3239040592705392,0.20397129920887652
mm_1d,1,1000,9,1679802727,0.106066017178,0.7332001280564986,0.615091878786484,0.32118276528235257,0.1631356524138059
mm_1d,1,1000,9,1679802727,0.15,0.5563905964408071,0.47720437664223675,0.32488575825604654,0.18153821129838363
mm_1d,1,1000,9,1679802727,0.212132034356,0.37715667975658035,0.30579586973194994,0.3309620045442497,0.2508459947486585
mm_1d,1,1000,9,1679802727,0.3,0.263667306232696,0.22006458233290005,0.3234027723426919,0.25755355810906067
mm_1d,1,1000,9,1679802727,0.424264068712,0.20296591344645565,0.23672783391977278,0.31165185880575547,0.24546129731744878
mm_1d,1,1000,9,1679802727,0.6,0.4462350432074136,0.4334991178870502,0.3016803955865695,0.21657846142632453
mm_1d,1,1000,9,1679802727,0.848528137424,0.6872713251128604,0.6544247515197567,0.28547158349206325,0.21489091958612197
mm_1d,1,1000,9,1679802727,1.2,0.8923934057070815,0.8325474790298861,0.2510068028415989,0.22598316902026272
mm_1d,1,1000,10,3605303106,0.02,0.9877603286680885,0.9614736968843992,0.2774792697718249,0.18380300962010954
mm_1d,1,1000,10,3605303106,0.026516504294,0.9544498580957921,0.8961275572366021,0.26266529655732934,0.17677797917084442
mm_1d,1,1000,10,3605303106,0.0375,0.8800299117002437,0.8999293800622246,0.25800745063538566,0.19731651912619147
mm_1d,1,1000,10,3605303106,0.053033008589,0.8690958417829591,0.9813745563425574,0.25510603590888764,0.19165923156190062
mm_1d,1,1000,10,3605303106,0.075,0.8440031686835336,0.894362396556964,0.2782130676071617,0.21336906664266322
mm_1d,1,1000,10,3605303106,0.106066017178,0.7279555352688742,0.8024067617280818,0.2847495488542927,0.22296984117957325
mm_1d,1,1000,10,3605303106,0.15,0.6775378324739094,0.6879495065380185,0.27720450630115906,0.23385170506510247
mm_1d,1,1000,10,3605303106,0.212132034356,0.4206095820409015,0.4296586242843504,0.2895080036814912,0.26456961601422135
mm_1d,1,1000,10,3605303106,0.3,0.262303583198221,0.26416597885647464,0.2875765921085725,0.29265379540983144
mm_1d,1,1000,10,3605303106,0.424264068712,0.253661511414831,0.2411419339549102,0.2790540898265837,0.32957004266746087
mm_1d,1,1000,10,3605303106,0.6,0.35417950083562233,0.4215120399066047,0.27215783386843506,0.39503157126469746
mm_1d,1,1000,10,3605303106,0.848528137424,0.6194634594216586,0.6758261194598113,0.25703486574905465,0.4644040739653179
mm_1d,1,1000,10,3605303106,1.2,0.8939530344033564,0.9791774621080929,0.23231557823831764,0.5237285575891353
mm_1d,1,1000,11,1429424934,0.02,1.6702663817521484,2.081428374368427,0.2876549516846544,0.019790785976456296
mm_1d,1,1000,11,1429424934,0.026516504294,0.8378413856695293,1.208068605343279,0.30684552181164576,0.08007460348366643
mm_1d,1,1000,11,1429424934,0.0375,0.7522386348160177,1.067515178108726,0.32592673869603167,0.0897493106008707
mm_1d,1,1000,11,1429424934,0.053033008589,0.7608573858219728,1.0747268095310938,0.3156383942742256,0.07895232895220793
mm_1d,1,1000,11,1429424934,0.075,0.908016264111049,1.1411806770991006,0.2948433962336613,0.06484987292363578
mm_1d,1,1000,11,1429424934,0.106066017178,0.6948820963238663,0.6150101044624265,0.2994359202421695,0.18157866845838286
mm_1d,1,1000,11,1429424934,0.15,0.3636973004994741,0.3376630034532123,0.29598696236989597,0.26247655266614267
