model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,h,sup_err,ise
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.158113883008,1.1715300465844247,1.8513596445605744
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.212132034356,0.7387242966815564,1.104199767252916
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.3,0.5456111753258599,0.8064155680599299
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.424264068712,0.6906754557049047,0.633161540915115
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.6,1.06461145518686,0.849377739055604
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,0.848528137424,1.0762914233460203,1.0941733741090212
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,1.2,1.2635512134851523,1.8767543945799179
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.158113883008,0.9273120742242879,1.1600299342083262
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.212132034356,0.8574659385342188,1.0191490569866484
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.3,0.7043324672985907,0.8123430468377412
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.424264068712,0.5884292326240476,0.49832730584196905
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.6,0.29560172010400276,0.4314098377364504
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,0.848528137424,0.6370490056692016,1.010068944021113
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,1.2,0.9235804476281532,1.6682655423586525
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.158113883008,0.8442883393419157,1.1858389255778792
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.212132034356,0.8092695564259732,1.0006625590848406
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.3,0.48527045645795236,0.6251266037400415
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.424264068712,0.3073357788025892,0.49411179186692855
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.6,0.5903683570405522,0.7696379213118514
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,0.848528137424,0.7641318597905644,1.2206686186041744
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,1.2,1.3223663530629186,1.8808254392850559
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.158113883008,1.5097063696766921,1.8628221423454536
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.212132034356,0.8734073181477456,1.3343706222053309
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.3,0.847553207796362,0.9550259359072004
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.424264068712,0.6943394145622989,0.6272405002200647
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.6,0.38783692314739426,0.5629550397935897
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,0.848528137424,1.2996166748762805,1.1987662070991567
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,1.2,1.5676342715075942,1.9935598966798718
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.158113883008,1.338423848852768,1.6661896623148713
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.212132034356,0.7166396487666664,0.9194128692884692
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.3,0.3866869476547445,0.5871716899044472
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.424264068712,0.2797982271854276,0.5523029225406981
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.6,0.4161324343235869,0.6874120408869444
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,0.848528137424,0.7340595992882715,1.1719110008696905
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,1.2,1.506127121460698,2.0204473130365925
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.158113883008,0.9560593129068793,1.1010416541528083
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.212132034356,0.8410925216950215,0.8168844879331615
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.3,0.43160082192010224,0.5394854206122246
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.424264068712,0.35274734078259967,0.4489535183986059
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.6,0.6787949308435907,0.8956959001643842
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,0.848528137424,1.2634666096697789,1.4250557623611975
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,1.2,1.4592930524352663,2.0734109924995567
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,6,2760304911,0.158113883008,1.1254820254173246,1.7200244173448624
