model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,method,selected_h,sup_err,ise,boundary,gap_to_oracle,f_hat,min_D_hat
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,oracle,0.3,0.5456111753258599,0.8064155680599299,0,1.0,0.1791882517368432,0.0016166088112823391
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,lepski,0.3,0.5456111753258599,0.8064155680599299,0,1.0,0.1791882517368432,0.0016166088112823391
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,oracle,0.6,0.29560172010400276,0.4314098377364504,0,1.0,0.15743395596482987,0.00280114517142405
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,lepski,0.424264068712,0.5884292326240476,0.49832730584196905,0,1.9906150492528192,0.1692689261027727,0.0025563459063027904
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,oracle,0.424264068712,0.3073357788025892,0.49411179186692855,0,1.0,0.18043969027310344,0.0028775937481911413
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,lepski,0.424264068712,0.3073357788025892,0.49411179186692855,0,1.0,0.18043969027310344,0.0028775937481911413
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,oracle,0.6,0.38783692314739426,0.5629550397935897,0,1.0,0.13796424695657233,0.002574955961869594
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,lepski,0.424264068712,0.6943394145622989,0.6272405002200647,0,1.7902870333426733,0.13573353481257336,0.0025076238090149905
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,oracle,0.424264068712,0.2797982271854276,0.5523029225406981,0,1.0,0.14881768219798863,0.0030247191922238357
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,lepski,0.212132034356,0.7166396487666664,0.9194128692884692,0,2.5612730143988216,0.12194833533031875,0.0018267344834857215
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,oracle,0.424264068712,0.35274734078259967,0.4489535183986059,0,1.0,0.18265322580423912,0.0024776971238358765
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,lepski,0.424264068712,0.35274734078259967,0.4489535183986059,0,1.0,0.18265322580423912,0.0024776971238358765
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,6,2760304911,oracle,0.424264068712,0.3945381560453536,0.5748494131963416,0,1.0,0.18586761083764533,0.0022085518892581524
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,6,2760304911,lepski,0.424264068712,0.3945381560453536,0.5748494131963416,0,1.0,0.18586761083764533,0.0022085518892581524
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,7,2904491693,oracle,0.158113883008,0.7321930774182279,1.0823464122783388,1,1.0,0.17115671261978982,0.0011032961309527024
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,7,2904491693,lepski,0.848528137424,0.8152027363509506,1.1408555455675002,0,1.1133712698096265,0.14872278920560586,0.0030484938379227193
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,8,4245388044,oracle,0.6,0.612436573431734,0.5784158096257813,0,1.0,0.1754767483720299,0.002749184565249251
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,8,4245388044,lepski,0.6,0.612436573431734,0.5784158096257813,0,1.0,0.1754767483720299,0.002749184565249251
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,9,1679802727,oracle,0.424264068712,0.3195254501936077,0.42920359782219597,0,1.0,0.13023611618172817,0.0028451172882069833
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,9,1679802727,lepski,0.3,0.46911244142119096,0.5008570630975153,0,1.4681536044685803,0.13985472813700572,0.003288082122587016
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,10,3605303106,oracle,0.3,0.6313589919073462,0.9155704496853995,0,1.0,0.18429620908299849,0.003299557806616056
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,10,3605303106,lepski,0.424264068712,0.6327049928188783,0.9716061707935659,0,1.0021319105751005,0.16764401073205712,0.003004399991687305
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,11,1429424934,oracle,0.6,0.6280696024831156,0.7918357664738915,0,1.0,0.1605782360058836,0.004199998146053974
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,11,1429424934,lepski,0.3,0.8009338320393229,0.8884564335106474,0,1.275231007634786,0.19016104400234338,0.0031740775842154633
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,12,2437408156,oracle,0.3,0.5125764223437114,0.7893575031941731,0,1.0,0.16987960488568796,0.003127139834929081
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,12,2437408156,lepski,0.212132034356,0.8615220537420877,1.516406644381986,0,1.6807680107540892,0.13490397297551257,0.00317329490790864
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,13,2569716528,oracle,0.424264068712,0.3532332236096315,0.42376412618010406,0,1.0,0.22279752154843369,0.0032716658873458734
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,13,2569716528,lepski,0.424264068712,0.3532332236096315,0.42376412618010406,0,1.0,0.22279752154843369,0.0032716658873458734
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,14,915442270,oracle,0.6,0.14967743428196037,0.2896012983740193,0,1.0,0.17327944997731437,0.002346958248843645
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,14,915442270,lepski,0.424264068712,0.6659925492987531,0.5720606866484044,0,4.44951874338095,0.18655455452690353,0.0019077611035219256
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,15,802017219,oracle,0.212132034356,0.5184602613580382,0.6149424905335669,0,1.0,0.1708024169677356,0.0017622028827584107
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,15,802017219,lepski,0.6,0.7571329079880252,1.113479027692856,0,1.4603489687036293,0.15972142604667458,0.004480560393798513
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,16,984129068,oracle,0.6,0.5946683289565835,0.6957304480082107,0,1.0,0.15343195741059293,0.003413258144698907
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,16,984129068,lepski,0.424264068712,0.6971239479895802,0.7706960772752744,0,1.1722903575725436,0.1588701315578115,0.0023789841322987733
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,17,2889465206,oracle,0.212132034356,0.6373640799395589,1.1779941526272242,0,1.0,0.1339490092345049,0.002898767939477143
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,17,2889465206,lepski,0.424264068712,1.0597568415539849,1.0507742195095553,0,1.6627181777399211,0.176816162922415,0.0025365416349032795
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,18,2634853374,oracle,0.424264068712,0.3670698296863723,0.504951585968405,0,1.0,0.20479876064299288,0.002172572377840306
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,18,2634853374,lepski,0.424264068712,0.3670698296863723,0.504951585968405,0,1.0,0.20479876064299288,0.002172572377840306
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,19,4045012504,oracle,0.3,0.5630346283326414,0.7517978878391111,0,1.0,0.1847265632641995,0.002228914585066115
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,1000,19,4045012504,lepski,0.212132034356,0.8943172774233731,1.233216065705897,0,1.5883876984117034,0.19032359126881065,0.0012447207833280794
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,0,3032918238,oracle,0.424264068712,0.3822483183977853,0.6019048232186289,0,1.0,0.16349546405958906,0.0027084209545802903
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,0,3032918238,lepski,0.424264068712,0.3822483183977853,0.6019048232186289,0,1.0,0.16349546405958906,0.0027084209545802903
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,1,1066207224,oracle,0.424264068712,0.345723744856077,0.43142002741866803,0,1.0,0.17559359606585548,0.0029712044753036604
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,1,1066207224,lepski,0.424264068712,0.345723744856077,0.43142002741866803,0,1.0,0.17559359606585548,0.0029712044753036604
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,2,3929519758,oracle,0.424264068712,0.306539755999552,0.3580750500844455,0,1.0,0.1779573232482531,0.002437794346123901
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,2,3929519758,lepski,0.424264068712,0.306539755999552,0.3580750500844455,0,1.0,0.1779573232482531,0.002437794346123901
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,3,4075413513,oracle,0.6,0.403491092683756,0.5903504327403766,0,1.0,0.16088551782307764,0.002729698678518395
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,3,4075413513,lepski,0.3,0.6144248002355475,0.6582115276487394,0,1.522771658102289,0.19032991778539854,0.002164578580357955
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,4,3145778132,oracle,0.212132034356,0.6134552142825588,0.6026445310807882,0,1.0,0.16619618234024378,0.0029995298558920603
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,4,3145778132,lepski,0.6,0.617491414514456,0.8265583997730518,0,1.0065794537855832,0.1612900242726439,0.0029537437232746953
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,5,2865763038,oracle,0.424264068712,0.3071856011411871,0.3880633721427137,0,1.0,0.17601632204658155,0.0032391509696853126
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,5,2865763038,lepski,0.424264068712,0.3071856011411871,0.3880633721427137,0,1.0,0.17601632204658155,0.0032391509696853126
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,6,561033802,oracle,0.424264068712,0.2956061805101724,0.3717567379119363,0,1.0,0.18012445948143177,0.0020122951123811065
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,6,561033802,lepski,0.424264068712,0.2956061805101724,0.3717567379119363,0,1.0,0.18012445948143177,0.0020122951123811065
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,7,411878496,oracle,0.3,0.5217669876311047,0.5879062916104355,0,1.0,0.18673929358809646,0.002018867634407287
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,7,411878496,lepski,0.3,0.5217669876311047,0.5879062916104355,0,1.0,0.18673929358809646,0.002018867634407287
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,8,1143809828,oracle,0.3,0.38006044541061346,0.6298974761837259,0,1.0,0.14831574059785746,0.002312576321874943
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,8,1143809828,lepski,0.424264068712,0.4243529082628368,0.45411130239416087,0,1.1165405750245074,0.1513888235191123,0.002160083050273548
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,9,1897686915,oracle,0.424264068712,0.3649207806860667,0.6044893167687599,0,1.0,0.17199289675259974,0.0014475056640611437
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,9,1897686915,lepski,0.424264068712,0.3649207806860667,0.6044893167687599,0,1.0,0.17199289675259974,0.0014475056640611437
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,10,310984977,oracle,0.3,0.3373735502180886,0.38339678015958667,0,1.0,0.180152430009156,0.002584518127954157
gg_2d,gg2_final_rawmax_k2,raw_max,0.05,2,2000,10,310984977,lepski,0.424264068712,0.4674078423050972,0.3906824265642812,0,1.38543119934254,0.17204397814436384,0.0030479461747007805
