model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
mm_1d,4000,0,1647280922,0.09804449240294479,0.1242050298471345,0.08235474911323676,0.2851868687734134,0.6669059793190062,10.76271614085955,0.2526265722318751,1
mm_1d,4000,1,3019509485,0.09804449240294479,0.10149792377341538,0.08235474911323676,0.311181559920721,0.7172358982300695,8.362119541787592,0.13109839440405602,1
mm_1d,4000,2,3169849710,0.09804449240294479,0.06180385170246966,0.08235474911323676,0.29454121028430486,0.6762958086789277,10.80612956428268,-0.12380474870102291,1
mm_1d,4000,3,2291500627,0.09804449240294479,0.18979973226139063,0.08235474911323676,0.30387265956753,0.652779866401585,10.225044511239684,0.6654189050789264,1
mm_1d,4000,4,3125926981,0.09804449240294479,-0.12504960973582813,0.08235474911323676,0.2962088324190666,0.6626332792348587,11.602960441286948,-1.205799419506675,1
mm_1d,4000,5,548958189,0.09804449240294479,-0.19966995781930383,0.08235474911323676,0.2904252267584906,0.6956138208945136,10.98905291361071,-1.684801037154749,1
mm_1d,4000,6,2587232443,0.09804449240294479,0.11606529668944099,0.08235474911323676,0.3099995270434847,0.655633688946112,10.620487875195904,0.2048496235410578,1
mm_1d,4000,7,3431512084,0.09804449240294479,-0.00836941335491892,0.08235474911323676,0.2860817342634056,0.7003325879350749,10.299266035953442,-0.5598367788601388,1
mm_1d,4000,8,1319777362,0.09804449240294479,0.04666224614550615,0.08235474911323676,0.3186823645949166,0.682213130741132,9.862326653481214,-0.2250758556073627,1
mm_1d,4000,9,1760654890,0.09804449240294479,-0.0026157788894533296,0.08235474911323676,0.27897616564310407,0.6746603289692158,11.272364383282996,-0.5011900082560917,1
mm_1d,4000,10,873790567,0.09804449240294479,0.0973576892126421,0.08235474911323676,0.3238694870431949,0.6882561766588776,9.116244317000218,0.09840337507348239,1
mm_1d,4000,11,2848478544,0.09804449240294479,0.19085049944702642,0.08235474911323676,0.2624820869436535,0.6642338437424422,11.446778859651912,0.6350569571436218,1
mm_1d,4000,12,3171747728,0.09804449240294479,0.07940407414252795,0.08235474911323676,0.2942953784014949,0.6862732124094653,9.94393792938846,-0.01853035618455379,1
mm_1d,4000,13,3821783005,0.09804449240294479,0.060739699947274794,0.08235474911323676,0.27776975826660383,0.6517506622313174,11.8782740029796,-0.12419987393199733,1
mm_1d,4000,14,3387784873,0.09804449240294479,-0.17280657585887335,0.08235474911323676,0.29552431694589737,0.6902691274972932,10.509039930848099,-1.558744465254884,1
