M,mean_Z,var_Z,coverage_95,mean_sigma_hat,mean_h,shapiro_W,shapiro_p,anderson_stat,anderson_crit_5pct,anderson_reject_5pct
4000,0.009078707690744517,1.0466245798984373,95.33333333333334,10.267168661610455,0.09804449240294479,0.9850151323795259,0.10377432842889595,0.8068677058449225,0.748,1
8000,-0.10753418286748119,0.940773894744526,96.0,10.408584143505726,0.08074856323562414,0.9886824367753063,0.26631177780348436,0.39846609411020495,0.748,0
