model_id,dim,M,rep,seed,h,ise
gg_2d,2,1000,0,3003105692,0.158113883008,1.8513596445605744
gg_2d,2,1000,0,3003105692,0.212132034356,1.104199767252916
gg_2d,2,1000,0,3003105692,0.3,0.8064155680599299
gg_2d,2,1000,0,3003105692,0.424264068712,0.633161540915115
gg_2d,2,1000,0,3003105692,0.6,0.849377739055604
gg_2d,2,1000,0,3003105692,0.848528137424,1.0941733741090212
gg_2d,2,1000,0,3003105692,1.2,1.8767543945799179
gg_2d,2,1000,1,976400780,0.158113883008,1.1600299342083262
gg_2d,2,1000,1,976400780,0.212132034356,1.0191490569866484
gg_2d,2,1000,1,976400780,0.3,0.8123430468377412
gg_2d,2,1000,1,976400780,0.424264068712,0.49832730584196905
gg_2d,2,1000,1,976400780,0.6,0.4314098377364504
gg_2d,2,1000,1,976400780,0.848528137424,1.010068944021113
gg_2d,2,1000,1,976400780,1.2,1.6682655423586525
gg_2d,2,1000,2,3387213021,0.158113883008,1.1858389255778792
gg_2d,2,1000,2,3387213021,0.212132034356,1.0006625590848406
gg_2d,2,1000,2,3387213021,0.3,0.6251266037400415
gg_2d,2,1000,2,3387213021,0.424264068712,0.49411179186692855
gg_2d,2,1000,2,3387213021,0.6,0.7696379213118514
gg_2d,2,1000,2,3387213021,0.848528137424,1.2206686186041744
gg_2d,2,1000,2,3387213021,1.2,1.8808254392850559
gg_2d,2,1000,3,1360466708,0.158113883008,1.8628221423454536
gg_2d,2,1000,3,1360466708,0.212132034356,1.3343706222053309
gg_2d,2,1000,3,1360466708,0.3,0.9550259359072004
gg_2d,2,1000,3,1360466708,0.424264068712,0.6272405002200647
gg_2d,2,1000,3,1360466708,0.6,0.5629550397935897
gg_2d,2,1000,3,1360466708,0.848528137424,1.1987662070991567
gg_2d,2,1000,3,1360466708,1.2,1.9935598966798718
gg_2d,2,1000,4,876933080,0.158113883008,1.6661896623148713
gg_2d,2,1000,4,876933080,0.212132034356,0.9194128692884692
gg_2d,2,1000,4,876933080,0.3,0.5871716899044472
gg_2d,2,1000,4,876933080,0.424264068712,0.5523029225406981
gg_2d,2,1000,4,876933080,0.6,0.6874120408869444
gg_2d,2,1000,4,876933080,0.848528137424,1.1719110008696905
gg_2d,2,1000,4,876933080,1.2,2.0204473130365925
gg_2d,2,1000,5,3424658561,0.158113883008,1.1010416541528083
gg_2d,2,1000,5,3424658561,0.212132034356,0.8168844879331615
gg_2d,2,1000,5,3424658561,0.3,0.5394854206122246
gg_2d,2,1000,5,3424658561,0.424264068712,0.4489535183986059
gg_2d,2,1000,5,3424658561,0.6,0.8956959001643842
gg_2d,2,1000,5,3424658561,0.848528137424,1.4250557623611975
gg_2d,2,1000,5,3424658561,1.2,2.0734109924995567
gg_2d,2,1000,6,2760304911,0.158113883008,1.7200244173448624
gg_2d,2,1000,6,2760304911,0.212132034356,1.21692150878672
gg_2d,2,1000,6,2760304911,0.3,0.9129787652235489
gg_2d,2,1000,6,2760304911,0.424264068712,0.5748494131963416
gg_2d,2,1000,6,2760304911,0.6,0.5259403300134816
gg_2d,2,1000,6,2760304911,0.848528137424,0.816877402500232
gg_2d,2,1000,6,2760304911,1.2,1.5734703774868173
gg_2d,2,1000,7,2904491693,0.158113883008,1.0823464122783388
gg_2d,2,1000,7,2904491693,0.212132034356,1.032298324083367
gg_2d,2,1000,7,2904491693,0.3,1.0872958995295918
gg_2d,2,1000,7,2904491693,0.424264068712,1.0002815252022175
gg_2d,2,1000,7,2904491693,0.6,0.9981709104847838
gg_2d,2,1000,7,2904491693,0.848528137424,1.1408555455675002
gg_2d,2,1000,7,2904491693,1.2,1.8916478764738665
gg_2d,2,1000,8,4245388044,0.158113883008,0.7254610720528012
gg_2d,2,1000,8,4245388044,0.212132034356,0.6849014272587276
gg_2d,2,1000,8,4245388044,0.3,0.8501248634791307
gg_2d,2,1000,8,4245388044,0.424264068712,0.6909541363127575
gg_2d,2,1000,8,4245388044,0.6,0.5784158096257813
gg_2d,2,1000,8,4245388044,0.848528137424,0.9695323726098524
gg_2d,2,1000,8,4245388044,1.2,1.8201647917928798
gg_2d,2,1000,9,1679802727,0.158113883008,1.2955893443130135
gg_2d,2,1000,9,1679802727,0.212132034356,0.8153223772819286
gg_2d,2,1000,9,1679802727,0.3,0.5008570630975153
gg_2d,2,1000,9,1679802727,0.424264068712,0.42920359782219597
gg_2d,2,1000,9,1679802727,0.6,0.7969781568613624
gg_2d,2,1000,9,1679802727,0.848528137424,1.370890348100674
gg_2d,2,1000,9,1679802727,1.2,2.0925983676943574
gg_2d,2,2000,0,3605303106,0.111803398875,1.30246501103125
gg_2d,2,2000,0,3605303106,0.15,0.861800996813241
gg_2d,2,2000,0,3605303106,0.212132034356,0.7051628454623557
gg_2d,2,2000,0,3605303106,0.3,0.5463886061770916
gg_2d,2,2000,0,3605303106,0.424264068712,0.39640649470871153
gg_2d,2,2000,0,3605303106,0.6,0.5887600382467305
gg_2d,2,2000,0,3605303106,0.848528137424,1.0443490298066966
gg_2d,2,2000,0,3605303106,1.2,1.7472770476096118
