model_id,M,rep,seed,h,a_hat,a_star,f_hat,D_hat,sigma_hat,Z,covered_95
gg_1d,1000,0,1647280922,0.21877616239495526,0.39766059612387145,0.28319783197831916,0.40823599030242946,0.9756793465576873,0.9019597635847235,1.7826687333867577,1
gg_1d,1000,1,3019509485,0.21877616239495526,0.3279240798604989,0.28319783197831916,0.4058025124102931,0.9806241164785532,0.8191686539386395,0.7309300277260321,1
gg_1d,1000,2,3169849710,0.21877616239495526,0.3676744064146059,0.28319783197831916,0.3897444058405451,0.9714893367929571,0.987207556477987,1.2575696835954768,1
gg_1d,1000,3,2291500627,0.21877616239495526,0.2090179245211929,0.28319783197831916,0.4236587500923027,0.9695668612561682,0.8316787170328702,-1.2031187448712148,1
gg_1d,1000,4,3125926981,0.21877616239495526,0.38481116319595027,0.28319783197831916,0.4110007940648256,0.9746012518706978,0.893540852230606,1.5899866676228942,1
gg_1d,1000,5,548958189,0.21877616239495526,0.326021383408928,0.28319783197831916,0.41236896577068183,0.9858012191736116,0.7486594057617472,0.7320496522058745,1
gg_1d,1000,6,2587232443,0.21877616239495526,0.208802409184856,0.28319783197831916,0.37817302289136795,0.957578447353374,1.0985557906630408,-1.0498691090771823,1
gg_1d,1000,7,3431512084,0.21877616239495526,0.19560897393578663,0.28319783197831916,0.4181009970345244,0.9567433011253991,0.9547339790095943,-1.325890547557397,1
gg_1d,1000,8,1319777362,0.21877616239495526,0.16562590894311321,0.28319783197831916,0.4272694130212638,0.9663033462755874,0.87230605041625,-1.8619549940040527,1
gg_1d,1000,9,1760654890,0.21877616239495526,0.3355003210575065,0.28319783197831916,0.4290232684574675,0.9790450781177815,0.8023654256513332,0.86364697110246,1
gg_1d,1000,10,873790567,0.21877616239495526,0.30076023639284505,0.28319783197831916,0.38873935583996594,0.972323465916101,0.9312010940480003,0.26919205308706484,1
gg_1d,1000,11,2848478544,0.21877616239495526,0.2643216856469153,0.28319783197831916,0.4344824805082807,0.9599671687633394,0.9052091304147558,-0.293453215408701,1
gg_1d,1000,12,3171747728,0.21877616239495526,0.22658369079854412,0.28319783197831916,0.41474965016699356,0.9787347584223707,0.8068806901494199,-0.9322239631567703,1
