model_id,M,n_reps,mean_Z,var_Z,coverage_95,skewness,excess_kurtosis,jb_stat,jb_p
gg_1d,1000,300,-0.029120477541289266,1.1605079768648037,92.66666666666666,0.21412460539375097,-0.18491020735054553,2.778489020816659,0.24926354953143717
gg_1d,2000,300,-0.08300687780072309,0.9648553820365496,96.33333333333334,0.01935276931932231,-0.1836315631662937,0.5211369955788387,0.7706133692558802
gg_1d,4000,300,0.05601838445734006,0.8287022484174844,96.66666666666667,-0.1392173086151254,0.22564784076075384,1.4692965722307618,0.47967413736409326
gg_1d,8000,300,-0.015311024155142506,0.9744878331671033,96.66666666666667,-0.0730315005143462,-0.2911485404443561,1.4363963841712406,0.4876300806253282
mm_1d,1000,300,0.011673141334953103,1.1804485767377622,92.33333333333333,0.13334675359839232,0.7986728426693341,8.204874691751762,0.016532331246021815
mm_1d,2000,300,-0.054667555262319804,0.9644875370980095,96.66666666666667,0.21731722519228275,-0.36900383822525784,4.169602508277864,0.12433182814663674
mm_1d,4000,300,0.13313526575296747,0.8797812933553806,96.33333333333334,-0.08767248372479235,0.08891919469493947,0.4374552067834788,0.8035405700709004
mm_1d,8000,300,0.041254695934210425,0.8940314825523664,96.0,0.17885825066493855,0.012114244718421041,1.584340446420681,0.452860918775718
